,Attributes,Description
0,Latin Name,Juncus inflexus
1,Common Name,"Hard Rush, European meadow rush"
2,Family,Juncaceae
3,USDA hardiness,4-8
4,Known Hazards,"The plant is reported to be toxic to mammals[240]. It causes irritation of the stomach and diarrhoea, followed by nervousness and progressive blindness; the animal may die of cerebral haemorrhage, preceded by convulsions[240]."
5,Habitats,"Damp pastures, especially on heavy basic or neutral soils[17]."
6,Range,"Europe, including Britain, from Sweden south and east to N. Africa, the Himalayas and Monglia."
7,Edibility Rating,(0 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Water Plants,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/JuncusInflexus.jpg, https://pfaf.org/../Admin/PlantImages/JuncusInflexus2.jpg"
13,Summary,
14,Physical Characteristics,"Juncus inflexus is a PERENNIAL.  See above for USDA hardiness. It is hardy to UK zone 4.  It is in flower from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind. Suitable for: medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil and can grow in water."
15,Synonyms,J. glaucus. Sibth.
16,Plant Habitats,Meadow; Pond; Bog Garden; Cultivated Beds;
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,"Basketry: Plant used in making baskets and other items such as chairs. Includes plants that are only used as an ornamental addition.,Thatching: Used for making thatched roofs.,Weaving: Items such as grass and palm leaves that are woven together for making mats, baskets etc. See also Basket making and Fibre."
21,Other Uses Description,"The stems are used in basket making, thatching, weaving mats etc[46, 61]."
22,Cultivation Details,
23,Cultivation Details Description,"Easily grown in a moist soil, bog garden or shallow water[1, 200]. Prefers a heavy soil in sun or light shade[200]."
24,Plant Propagation,"Seed - surface sow in pots in a cold frame in early spring and keep the compost moist. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer if they have grown sufficiently, otherwise in late spring of the following year. Division in spring. Very easy, larger clumps can be replanted direct into their permanent positions, though it is best to pot up smaller clumps and grow them on in a cold frame until they are rooting well. Plant them out in the spring."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
