,Attributes,Description,age
0,Latin Name,Sanguisorba annua,
1,Common Name,Prairie Burnet,
2,Family,Rosaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Grassy flats, especially on semi-wasteland or where the soil is moist in spring, sagebrush and woodland[60].",
6,Range,Western N. America - British Columbia to California.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SanguisorbaOccidentalis.jpg, https://pfaf.org/../Admin/PlantImages/SanguisorbaOccidentalis2.jpg",
13,Summary,,
14,Physical Characteristics,"Sanguisorba annua is a ANNUAL/BIENNIAL growing to 0.6 m (2ft). The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Sanguisorba occidentalis (Nutt.).Poteridium annuum (Nutt. ex Hook.) Spach,
16,Plant Habitats,,
17,Edible Uses Description,Leaves - cooked. They are not choice[172].,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Astringent[172].,
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,"We have very little information on this species and do not know if it will be hardy in Britain, though judging by its native range it should succeed outdoors in most parts of the country. The following notes are based on the general needs of the genus. Succeeds in ordinary garden soil[1]. Prefers a good moist soil that does not dry out in the summer, in sun or partial shade[200].",
24,Plant Propagation,"Seed - sow spring or autumn in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in early summer.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
