,Attributes,Description
0,Latin Name,Lathyrus pratensis
1,Common Name,Meadow Vetchling
2,Family,Fabaceae or Leguminosae
3,USDA hardiness,4-8
4,Known Hazards,"Although no records of toxicity have been found for this plant, the seed of some species in this genus contain a toxic amino acid that can cause a severe disease of the nervous system known as 'lathyrism' if they are eaten in large amounts (although small quantities are said to be nutritious)[65, 76]. Great caution is advised."
5,Habitats,"Grassland, scrub and hedgerows, avoiding acid soils[17, 50]."
6,Range,"Europe, including Britain, from Scandanavia south and east to N. Africa, Siberia and the Himalayas."
7,Edibility Rating,(0 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/LathyrusPratensis.jpg, https://pfaf.org/../Admin/PlantImages/LathyrusPratensis2.jpg"
13,Summary,
14,Physical Characteristics,"Lathyrus pratensis is a PERENNIAL growing to 1.2 m (4ft).  See above for USDA hardiness. It is hardy to UK zone 4.  It is in flower from May to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. The plant is self-fertile. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist or  wet soil."
15,Synonyms,
16,Plant Habitats,Meadow; Hedgerow; Bog Garden;
17,Edible Uses Description,None known
18,Medicinal Uses,Resolvent: Breaks down tumors. This might be placed under antitumor.
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.ResolventThe seeds are used as a resolvent in Spain[240].
20,Other Uses,"Repellent: Plants that are said to deter but not necessarily kill various mammals, birds, insects etc."
21,Other Uses Description,The plant is said to repel mice.
22,Cultivation Details,
23,Cultivation Details Description,"An easily grown plant, succeeding in any moderately good garden soil but preferring a position in full sun[200]. Succeeds on wet soils. This species has a symbiotic relationship with certain soil bacteria, these bacteria form nodules on the roots and fix atmospheric nitrogen. Some of this nitrogen is utilized by the growing plant but some can also be used by other plants growing nearby[200]."
24,Plant Propagation,"Pre-soak the seed for 24 hours in warm water and then sow in early spring in a cold frame[200]. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. If you have sufficient seed, then it can also be sown in situ in mid spring[200]. Division in spring. It may not transplant well so care should be taken[200]."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
