,Attributes,Description,age
0,Latin Name,Prunus padus,
1,Common Name,"Bird Cherry, European bird cherry",
2,Family,Rosaceae,
3,USDA hardiness,3-6,
4,Known Hazards,"The seed and leaves contain hydrogen cyanide, a poison that gives almonds their characteristic flavour. This toxin is readily detected by its bitter taste. Usually present in too small a quantity to do any harm, any very bitter seed or fruit should not be eaten[19, 65]. In small quantities, hydrogen cyanide has been shown to stimulate respiration and improve digestion, it is also claimed to be of benefit in the treatment of cancer. In excess, however, it can cause respiratory failure and even death.",
5,Habitats,"By streams and in moist open woods[9], usually on alkaline soils[98] but also found on acid soils in upland areas[186].",
6,Range,"Europe, including Britain, from Scandanavia south and east to Spain, Siberia and the Himalayas.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PrunusPadus.jpg, https://pfaf.org/../Admin/PlantImages/PrunusPadus2.jpg",
13,Summary,"Bloom Color: White. Main Bloom Time: Early winter, Late winter, Mid winter. Form: Rounded, Vase.",
14,Physical Characteristics,"Prunus padus is a deciduous Tree growing to 15 m (49ft) by 8 m (26ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 3.  It is in flower in May, and the seeds ripen from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Flies, bees. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Padus racemosa.,
16,Plant Habitats,Woodland Garden Canopy;,
17,Edible Parts,"Flowers: ,Fruit: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"Fruit - raw or cooked[2, 5, 13, 46]. The fruit usually has a bitter taste and is used mainly for making jam and preserves[11, 183]. The fruit is about the size of a pea and contains one large seed[200]. Flowers - chewed[177, 183]. Young leaves - cooked[177]. Used as a boiled vegetable in Korea[183]. Seed - raw or cooked. Do not eat the seed if it is too bitter - see the notes above on toxicity. A tea is made from the bark[183].",
20,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Febrifuge: Reduces fevers.,Sedative: Gently calms, reducing nervousness, distress and irritation.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anodyne  Diuretic  Febrifuge  SedativeThe bark is mildly anodyne, diuretic, febrifuge and sedative[9, 13]. An infusion is used in the treatment of colds, feverish conditions etc[9]. The bark is harvested when the tree is in flower and can be dried for later use[9]. Although no specific mention has been seen for this species, all members of the genus contain amygdalin and prunasin, substances which break down in water to form hydrocyanic acid (cyanide or prussic acid). In small amounts this exceedingly poisonous compound stimulates respiration, improves digestion and gives a sense of well-being[238].",
22,Other Uses,"Dye: Plants that provide dyes.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
