,Attributes,Description
0,Latin Name,Polytrichum commune
1,Common Name,"Common haircap, Great golden maidenhair,"
2,Family,Polytrichaceae
3,USDA hardiness,2-10
4,Known Hazards,None Known
5,Habitats,"Typically grows in bogs, wet heathland and along forest streams."
6,Range,"Widely distributed throughout temperate and boreal latitudes in the Northern Hemisphere and also found in Mexico, several Pacific Islands including New Zealand, and also in Australia."
7,Edibility Rating,(0 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Full shade,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Polytrichum_commune1.JPEG, https://pfaf.org/../Admin/PlantImages/Polytrichum_commune2.JPEG"
13,Summary,
14,Physical Characteristics,"Polytrichum commune is an evergreen Perennial growing to 0.2 m (0ft 8in) by 0.3 m (1ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 3. The flowers are pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in nutritionally poor soil. Suitable pH: mildly acid soils and  can grow in very acid soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist or  wet soil."
15,Synonyms,P. assimile Hampe P. brachypelma Müll. Hal. P. cataractarum Müll. Hal. P. commune var. commune P. commune var. uliginosum Wallr. P. elatum P. Beauv. P. leonii Papp P. madagassum Hampe P. mildbraedii Broth. P. paludicola Cardot P. purpurascens Brid. P. quadrangulare Gilib. P. radulifolium Müll. Hal. P. remotifolium P. Beauv. P. subformosum var. anomalum Thér
16,Plant Habitats,
17,Edible Uses Description,None Known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Used by some people to make a tea to dissolve kidney and gall bladder stones (borealforest.org).
20,Other Uses,
21,Other Uses Description,"A low to medium density groundcover with a mat forming habit. An Ornamental for shady, damp areas.  It is used by some people to make a tea to dissolve kidney and gall bladder stones (borealforest.org).  Good for hair, Made into a tea to rinse to strengthen hair.  Stems have been woven and used to make baskets (tolweb.org)."
22,Cultivation Details,
23,Cultivation Details Description,"Prefers lightly shaded areas with moist slightly acidic soil, it can also survive in areas of full sunlight provided the soil is moist. Can also grow in areas of poor soil and slow drainage. For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. A clumping mat former. Forming a dense prostrate carpet spreading indefinitely [1-2]."
24,Plant Propagation,Spores. During the summer spores are released and carried by the wind.
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
