,Attributes,Description,age
0,Latin Name,Bunias erucago,
1,Common Name,"Corn Rocket, Crested wartycabbage",
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,6-9,
4,Known Hazards,None known,
5,Habitats,"Fields and roadsides[89], usually on rather poor soils[132].",
6,Range,S. Europe. A rare casual in Britain[17].,
7,Edibility Rating,(3 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/BuniasErucago.jpg, https://pfaf.org/../Admin/PlantImages/BuniasErucago2.jpg",
13,Summary,,
14,Physical Characteristics,"Bunias erucago is a ANNUAL/BIENNIAL growing to 0.6 m (2ft).  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower from May to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.",
18,Edible Uses,,
19,Edible Uses Description,"Leaves and young stems - raw or cooked[2, 64, 61, 105, 177]. A characteristic aromatic flavour that goes well with beans[183]. The young and tender leaves make a refreshing spring soup[89, 183]. Root - raw[17, 264]. It can be sliced thinly or grated and then be added to salads[89].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Succeeds in most soils[1], including poor ones[132], preferring a sunny position[200].",
26,Plant Propagation,Seed - sow March to August in situ in order to obtain a succession of fresh young leaves. The seed usually germinates within 2 weeks.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
