,Attributes,Description,age
0,Latin Name,Ranunculus aquatilis,
1,Common Name,"Water Crowfoot, White water crowfoot",
2,Family,Ranunculaceae,
3,USDA hardiness,4-8,
4,Known Hazards,"All parts of the plant are poisonous when fresh, the toxins are destroyed by heat or by drying[4, 10, 19, 21, 65]. The plant also has a strongly acrid juice that can cause blistering to the skin[65, 183].",
5,Habitats,"Ponds, ditches and streams throughout lowland Britain[17].",
6,Range,"Most of Europe, including Britain.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Water Plants,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/RanunculusAquatilis.jpg, https://pfaf.org/../Admin/PlantImages/RanunculusAquatilis2.jpg",
13,Summary,,
14,Physical Characteristics,"Ranunculus aquatilis is a ANNUAL/PERENNIAL.  See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from May to June. The species is hermaphrodite (has both male and female organs) and is pollinated by Flies, bees. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil and can grow in water.",
15,Synonyms,R. diversifolius. R. heterophyllus. R. radicans.,
16,Plant Habitats,Pond; Bog Garden;,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,"The entire plant has been boiled and eaten[257]. Some caution is advised, see the notes above on toxicity.",
20,Medicinal Uses,"Antiasthmatic: Treats asthma.,Antirheumatic: Treats rheumatism.,Febrifuge: Reduces fevers.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiasthmatic  Antirheumatic  FebrifugeThe sub-species R. aquatilis capillaceus is used is used in India in the treatment of intermittent fevers, rheumatism and asthma[240].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"A plant of boggy soils and shallow water, it prefers a loamy soil and a sunny position. A greedy plant, inhibiting the growth of nearby plants, especially legumes[54].",
26,Plant Propagation,"Seed - sow spring in a tray of water in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in spring. Very easy, larger divisions can be planted out direct into their permanent positions. We have found that it is better to pot up the smaller divisions and grow them on in light shade in a cold frame until they are well established before planting them out in late spring or early summer.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
