,Attributes,Description,age
0,Latin Name,Dentaria maxima,
1,Common Name,Large Toothwort,
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,By woodland streams or on calcareous wooded slopes[43].,
6,Range,Eastern N. America - Maine to Michigan and Pennsylvania.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Moist Soil,Semi-shade",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/DentariaMaxima.gif, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Dentaria maxima is a PERENNIAL growing to 0.3 m (1ft). The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy) and medium (loamy) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in  semi-shade (light woodland). It prefers  moist soil.",
15,Synonyms,Cardamine maxima. (Nutt.)Wood.,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge;,
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc.",
18,Edible Uses,,
19,Edible Uses Description,"Root - raw or cooked[161, 177]. Pungent and acrid when first harvested, it is piled into a heap and then allowed to ferment for several days to sweeten and then boiled[161, 257].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.The root is stomachic[257].,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"An easily grown plant, preferring a rich light moist soil and a shady position[1, 175]. A very cold-hardy plant, tolerating temperatures down to at least -20°c[187].",
26,Plant Propagation,"Seed - sow spring in a cold frame. Germination usually takes place within 1 - 3 weeks at 15°c[175]. When large enough to handle, prick the seedlings out into individual pots and grow them on in light shade in a greenhouse or cold frame for the first two years, planting them out when dormant in late summer. Division in early spring or after the plant dies down in the summer. Larger clumps can be replanted direct into their permanent positions, though it is best to pot up smaller clumps and grow them on in a cold frame until they are rooting well. Plant them out in the spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
