,Attributes,Description,age
0,Latin Name,Lobularia maritima,
1,Common Name,Sweet Alyssum,
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,6-9,
4,Known Hazards,None known,
5,Habitats,Dry sunny places in the Mediterranean[50]. Grows by the coast in Britain[17].,
6,Range,Europe - Mediterranean. Naturalized in Britain.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AlyssumMaritimum.jpg, https://pfaf.org/../Admin/PlantImages/AlyssumMaritimum2.jpg",
13,Summary,"Bloom Color: Pink, Purple, White.Main Bloom Time: Early summer, Early fall, Late summer, Late spring, Mid summer. Form: Irregular or sprawling.",
14,Physical Characteristics,"Lobularia maritima is a ANNUAL/PERENNIAL growing to 0.2 m (0ft 8in) by 0.3 m (1ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 7. It is in leaf from April to October, in flower from June to October, and the seeds ripen from July to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is not self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil. The plant can tolerate maritime exposure.",
15,Synonyms,Alyssum maritimum. Clypeola maritima.,
16,Plant Habitats,Cultivated Beds; South Wall. In. West Wall. In.,
17,Edible Parts,,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"The young leaves, stems and flowers are sometimes used as a flavouring in salads and other dishes where pungency is required[183].",
20,Medicinal Uses,"Antiscorbutic: A plant rich in vitamin C that is used to counteract scurvy.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Diuretic: Acts on the kidneys, promoting the flow of urine.",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiscorbutic  Astringent  DiureticThe plant is commonly used in Spain as an antiscorbutic and diuretic[240]. It is also highly esteemed there as an astringent in the treatment of gonorrhoea[240].,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Landscape Uses:Border, Container, Ground cover, Massing, Rock garden, Seashore. Succeeds in an ordinary garden soil in a sunny position[200]. Succeeds in sandy soils[188]. Grows well on dry walls[1]. Tolerates maritime conditions[200]. Although a short-lived perennial, it soon loses its compact habit if grown for more than one year and so is usually grown as an annual plant in gardens[245]. A very ornamental plant, there are several named forms developed for their ornamental value. This species usually self-sows in the garden if growing in a good position[1]. A fast-growing plant[188], it makes a good edging to a plant bed[245]. The forms of this species with white flowers have the refreshing scent of new-mown hay - flowers of other colours having little or no scent[245]. A good bee and butterfly plant[17, 30].  Special Features:Attractive foliage, Naturalizing, Fragrant flowers.",
26,Plant Propagation,"Seed - it can be sown in situ during mid to late spring and should germinate within 2 weeks[200]. Seedlings can be transplanted. In order to obtain an earlier display of the flowers, the seed can be sown in a greenhouse in late winter. When large enough to handle, the seedlings are pricked out into individual pots and are then planted out in late spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
