,Attributes,Description
0,Latin Name,Genista sagittalis
1,Common Name,"Winged Broom, Arrow Broom"
2,Family,Leguminosae
3,USDA hardiness,3-8
4,Known Hazards,None Known
5,Habitats,"Dry grasslands, open forests, hillsides and mountain slopes from central Belgium south to southern Spain and east through the Balkans to Greece. Western European broadleaf forest, Atlantic mixed forests and conifer and mixed forests (Pyrenees and Alps). It is also known to occur in mixed forests and montane forests."
6,Range,Native Range: Southern and central Europe
7,Edibility Rating,(0 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Genista_sagittalis1.JPEG, https://pfaf.org/../Admin/PlantImages/Genista_sagittalis2.JPEG"
13,Summary,
14,Physical Characteristics,"Genista sagittalis is a deciduous Shrub growing to 0.3 m (1ft) by 0.9 m (3ft in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 4. It can fix Nitrogen. It is noted for attracting wildlife.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,Chamaespartium sagittale (L.) P.E.Gibbs. Chamaespartium sagittale (L.) P. Gibbs. Cytisus sagittalis (L.) Koch. G. delphinensis Verl. Genistella sagittalis (L.) Gams. Genistella sagittalis subsp. delphinensis (Verl.) P.Fourn. Genistella sagittalis subsp. sagittalis. Pterospartum sagittale (L.) Willk.
16,Plant Habitats,
17,Edible Uses Description,None Known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,
21,Other Uses Description,"A good high density groundcover. Nitrogen Fixer. Location: Border, Ground Cover, Mass Planting, Rock Garden, Wildlife Garden, Woodland Garden. A very hardy, mat-forming plant for the rock garden. Invertebrates shelter: beneficial for insects and other arthropods. Nectary: provides nectar or pollen for beneficial insects [1-2]."
22,Cultivation Details,
23,Cultivation Details Description,"A prostrate, very hardy, sometimes spiny, deciduous shrub or small tree that forms a wide mat of flattened, upright stems. It requires full sun and a very well-drained soil. Soil: Sand, Chalk, Loam. In the wild, it often grow on limestone but in cultivation, it is not too particular about soil pH as long as it is not too acidic. pH: Acid, Alkaline, Neutral. Exposure: Exposed or Sheltered. Upper elevation limit:2,700 metres. Lower elevation limit: 0 metres. Blooming Period: April in the south to July in the north. For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. A clumping mat former. Forming a dense prostrate carpet with a limited spread [1-2]."
24,Plant Propagation,"Seed: Easy. Cover seed and germinate at 55-65F/13-18C. Chipping and soaking may aid germination. Do not transplant. Cuttings taken in summer, or by simple layering. Tip cuttings about 3-6 cm may be taken in mid-summer and rooted in a mist chamber or shaded frame."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
