,Attributes,Description,age
0,Latin Name,Diospyros crassiflora,
1,Common Name,Benin Ebony,
2,Family,Ebenaceae,
3,USDA hardiness,10-12,
4,Known Hazards,The sawdust may cause allergic contact dermatitis in wood workers[ 299 ].,
5,Habitats,"Usually found as isolated trees in lowland semi-deciduous and evergreen rain forest at elevations up to 1,000 metres, but usually avoiding the most humid forest types[ 299 ].",
6,Range,"Western tropical Africa - Nigeria to the Central Africa Republic, south to Gabon and DR Congo.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Diospyros-crassiflora1.jpg, https://pfaf.org/../Admin/PlantImages/Diospyros-crassiflora2.jpg",
13,Summary,"Other common names include Gabon ebony, African ebony, and West African ebony. Diospyros crassiflora or Benin ebony is endemic to western Africa. It is slow-glowing, reaching about 25m in height with a cylindrical trunk that can be 120 cm in diameter and branchless for up to 15 m. It produces very hard, very dark, and durable heartwood which is highly demanded in the export market. It is used to make sculptures, pool cues, door knobs, musical instruments, carvings, etc. Bark decoction is used in the treatment of ovarian problems. It can also be used against yaws and sores.",
14,Physical Characteristics,"Diospyros crassiflora is an evergreen Tree growing to 15 m (49ft) by 12 m (39ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,Diospyros ampullacea G?rke Diospyros evila Pierre ex A.Chev. Diospyros incarnata G?rke ex De Wild.,
16,Plant Habitats,,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Ophthalmic: Treats eye complaints.,Skin: Plants used in miscellaneous treatments for the skin.",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Ophthalmic  SkinA decoction of the bark is taken in draught and by enema for treating ovarian troubles[ 332 ]. The powdered bark is used, combined with the red heart-wood of Pterocarpus soyauxii, to treat yaws[ 332 ]. It is also applied to sores, perhaps in similar context[ 299 , 332 ]. Leaf-sap is instilled into the eyes for purulent ophthalmia[ 299 , 332 ]. Examination of the roots on Nigerian material has shown a strong presence of alkaloids[ 332 ].",
20,Other Uses,"Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Furniture: A few miscellaneous uses that do not fit easily into other headings.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
21,Other Uses Description,"Other Uses: The heartwood is black, very hard, but appears only in older trees over a certain girth; it is clearly demarcated from the 5 - 12cm wide band of creamy to reddish yellow sapwood that produces bands of black. In Cameroon, where the tree attains a larger stature (25 metres high by 3 - 3.5 m in girth), the heartwood is said to be 95cm girth[ 332 ]. The texture is fine; the grain straight or slightly interlocked. The wood is heavy, hard; very durable, being resistant to fungi, dry wood borers and termites. It seasons slowly, with a high risk of checking or distortion; once dry it is poorly stable in service. The wood is difficult to saw and work, with serious dulling effect on saws and cutting edges - stellite tipped and tungsten carbide tools are recommended; the surfaces take an excellent polish, but picking up of interlocked or curly grain may occur in planing and a reduced cutting angle is recommended; it has a tendency to split upon nailing, and pre-boring is advised; it has good slicing properties, but powerful machines are needed; the gluing properties are satisfactory. The heartwood is valued for black-wood cabinetry, furniture manufacture and high-class carpentry. It is also used for heavy flooring, interior trim, ship building, vehicle bodies, musical instruments (especially the black keys of pianos, but also guitar fingerboards), precision equipment, turnery, carvings, knife-handles and brush backs[ 299 , 332 , 848 ]. The sapwood, and sometimes also the heartwood, is used for poles, posts, vehicle bodies, agricultural implements, toys, novelties, sporting goods, combs, ladders, boxes, crates, crossbows, veneer and plywood[ 299 ]. The wood of young trees is flexible and is used locally to make crossbows[ 332 ]. The wood is used for fuel[ 299 ].",
22,Cultivation Details,,
