,Attributes,Description,age
0,Latin Name,Senegalia senegal,
1,Common Name,Gum Arabic,
2,Family,Fabaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Hot, dry regions[238 ]. Dry scrub and wooded grassland at elevations of 500 - 1,650 metres[396 ].",
6,Range,"Drier regions of Africa - Senegal to Ethiopia and Somalia, south to Natal; Arabian Peninsula; Indian subcontinent.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Senegalia senegal 1.JPEG, https://pfaf.org/../Admin/PlantImages/Senegalia senegal 2.JPEG",
13,Summary,"Senegalia senegal or Gum Arabic is a small, spiny, deciduous tree native to semidesert regions of Sub-Saharan Africa, Oman, Pakistan, and west coastal India. It is also known in other common names such as Gum acacia, Gum arabic tree, Senegal gum, and Sudan gum arabic. It grows about 5-12 m tall and 30 cm in trunk diameter, with a rounded canopy, short trunk, and low branches. Being a legume, it has the capability to fix atmospheric nitrogen and improve soil conditions. This species is of high valued for its production of gum arabic which is used as an additive to food, in cosmetics, and in crafts. Dried seeds can be consumed as food. Medicinally, gum arabic is used to treat sore throats, coughs, catarrh, dysentery, diarrhea, burns, leprosy, ophthalmia, hemorrhage, gonorrhea, and nodular leprosy. The seed yields oil, which is used in soap-making, and dyes. The wood is used for posts, poles, tool handles, etc. It also makes a good fuel and charcoal. Tree bark and roots are used in making ropes.",
14,Physical Characteristics,"Senegalia senegal is a deciduous Shrub growing to 6 m (19ft) by 6 m (19ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Bees, Insects. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,Acacia senegal (L.) Willd. Acacia verek Guill. & Perr.,
16,Plant Habitats,,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.,Stem: this often intergrades into leaves.",
18,Edible Uses,"Oil: Oil,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.,Oil: ,Stabilizer: this is often a gum and could perhaps be included there.",
19,Edible Uses Description,"rThe gum obtained from the trunk is important in the food industry, where it is used as an emulsifier, stabilizer and flavour fixative[238 ]. It is also used as an additive (E414) that retards the crystallization of sugar[238 ]. It is found especially in products such as chewing gum and confectionery[238 ]. The gum is harvested after the rainy season by scraping it off the trunk and branches from which it oozes[238 ]. Unhealthy trees tend to give higher yields and incisions are sometimes made into the bark in order to increase yields[238 ]. Seed[396 ]. The dried seed is cooked as a protein source[325 ]. The dried seed is the main component of panchkut, a delicacy in Jodhpur, India, also containing fruits of Capparis decidua, Cucumis sativa and Prosopis cinerearia[303 ].",
20,Medicinal Uses,"Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antitussive: Prevents or relieves coughing.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Leprosy: Used to treat leprosy - a chronic bacterial infection of the skin and superficial nerves (in the skin) caused by Mycobacterium leprae.,Ophthalmic: Treats eye complaints.,Skin: Plants used in miscellaneous treatments for the skin.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antidiarrhoeal  Antitussive  Astringent  Dysentery  Leprosy  Ophthalmic  SkinThe gum obtained from the trunk has soothing properties and forms a protective coating over inflamed tissue, reducing irritation and encouraging healing[238 ]. It is taken internally, often in the form of pastilles, to treat sore throats, coughs and catarrh[238 ]. It is also often added to proprietary mixtures used in the treatment of dysentery and diarrhoea[238 ]. Externally, it is used in the treatment of sores, burns and leprosy[238 ]. The bark, leaves and gum contain tannins and are used as an astringent to treat colds, ophthalmia, diarrhoea and haemorrhages[299 ]. The roots are used to treat dysentery, gonorrhea and nodular leprosy[303 ]. The seeds contain fat (khakhan), which is used in medicine[303 ].",
