,Attributes,Description,age
0,Latin Name,Agastache rugosa,
1,Common Name,Korean Mint,
2,Family,Lamiaceae or Labiatae,
3,USDA hardiness,7-10,
4,Known Hazards,None known,
5,Habitats,"Grassy places in mountains, especially by streams, and in valleys all over Japan[58]. Sunny, more or less stony meadows from the lowlands to elevations of 1500 metres[275].",
6,Range,"E. Asia - China, Japan, Korea, Siberia",
7,Edibility Rating,(4 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AgastacheRugosa.jpg, https://pfaf.org/../Admin/PlantImages/AgastacheRugosa2.jpg",
13,Summary,,
14,Physical Characteristics,"Agastache rugosa is a PERENNIAL growing to 1 m (3ft 3in) by 0.6 m (2ft).  See above for USDA hardiness. It is hardy to UK zone 8 and is not frost tender.  It is in flower from July to September, and the seeds ripen in September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"eaYoung leaves - raw or cooked[177]. A strong anise-like fragrance, they are normally used as a flavouring[183] or as an addition to the salad bowl[238]. We find them a bit coarse and too strong for use as a salad[K]. The leaves can be used as a tea substitute[183]. A pleasant flavour[238]. The seed is possibly edible[177]. No further details. The seed certainly should not be poisonous, but it is very small and its use would be very fiddly[K].",
20,Medicinal Uses,"Antibacterial: Kills bacteria.,Antifungal: An agent that inhibits or destroys fungi. Used in the treatment of various fungal problems such as candida.,Antipyretic: Treats fevers. See Febrifuge.,Aromatic: Having an agreeable odour and stimulant qualities.,Cancer: Used in the treatment of cancer.,Carminative: Reduces flatulence and expels gas from the intestines.,Diaphoretic: Induces perspiration.,Febrifuge: Reduces fevers.,Refrigerant: Cools the body.,Stomachic: Aids and improves the action of the stomach.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antibacterial  Antifungal  Antipyretic  Aromatic  Cancer  Carminative  Diaphoretic  Febrifuge  Refrigerant  StomachicKorean mint is commonly used in Chinese herbalism, where it is considered to be one of the 50 fundamental herbs[218]. Considered to be a ""warming"" herb, it is used in situations where there is ""dampness"" within the digestive system, resulting in poor digestion and reduced vitality[254]. The leaves and stems are antibacterial, antifungal, aromatic, carminative, diaphoretic, febrifuge and stomachic[147, 176, 218, 238, 279]. They are used internally to improve the appetite and strengthen the digestive system[238], they relieve symptoms such as abdominal bloating, indigestion, nausea and vomiting[254]. They are also used to treat morning sickness[254]. The leaves are also used in the treatment of chest congestion, diarrhoea and headaches[218]. An infusion of the leaves is used in the treatment of angina pains[222]. The plant is used as a folk remedy for cancer, extracts of the plant have shown anticancer activity[218].",
22,Other Uses,,
23,Other Uses Description,Attracts wildlife. The flowers are very attractive to bees[244].,
24,Cultivation Details,,
25,Cultivation Details Description,"Prefers a sunny sheltered position and a well-drained soil[200]. This species is not hardy in the colder areas of the country, it tolerates temperatures down to between -5 and -10°c[200]. The flowers are very attractive to bees[244].",
26,Plant Propagation,"Seed - sow spring in a greenhouse and only just cover the seed. The seed usually germinates in 1 - 3 months at 13°c[133]. Prick out the seedlings into individual pots when they are large enough to handle and grow them on in the greenhouse for their first year. Plant out in late spring or early summer[K]. Division in spring. Fairly simple, if large divisions are used it is possible to plant them straight out into their permanent positions. Basal cuttings of young shoots in spring[111]. Harvest the young shoots when they are about 10 - 15cm tall and pot them up in a lightly shaded position in a greenhouse. They should root within 3 weeks and can be planted out in the summer or following spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
