,Attributes,Description
0,Latin Name,Magnolia virginiana
1,Common Name,"Laurel Magnolia, Sweetbay"
2,Family,Magnoliaceae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,"Wet acid sandy barrens and swamps at low elevations[184, 229]. Swamps, bays, low wet woods, savannahs; chiefly in coastal plain and lower piedmont from sea level to 540 metres[270]."
6,Range,"Eastern N. America - Massachusetts to Florida, west to Missouri and Tennessee."
7,Edibility Rating,(1 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/MagnoliaVirginiana.jpg, https://pfaf.org/../Admin/PlantImages/MagnoliaVirginiana2.jpg"
13,Summary,
14,Physical Characteristics,"Magnolia virginiana is a deciduous Tree growing to 10 m (32ft) by 6 m (19ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from June to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Beetles.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. It can tolerate atmospheric pollution."
15,Synonyms,M. glauca.
16,Plant Habitats,Woodland Garden Canopy; Secondary;
17,Edible Parts,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,eaThe leaves are used as a condiment in gravies etc[183]. A tea is made from the leaves[183].
20,Medicinal Uses,"Aromatic: Having an agreeable odour and stimulant qualities.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Bitter: Increases the appetite and stimulates digestion by acting on the mucous membranes of the mouth. Also increases the flow of bile, stimulates repair of the gut wall lining and regulates the secretion of insulin and glucogen.,Diaphoretic: Induces perspiration.,Febrifuge: Reduces fevers.,Hallucinogenic: Causes the mind to hallucinate.,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being."
