,Attributes,Description
0,Latin Name,Barbarea vulgaris
1,Common Name,"Yellow Rocket, Garden yellowrocket"
2,Family,Brassicaceae or Cruciferae
3,USDA hardiness,5-9
4,Known Hazards,There is a report that ingestion of the leaves can lead to kidney malfunction[222].
5,Habitats,"Moist places, roadsides, stream banks and hedges[9]."
6,Range,"Most of Europe, including Britain, south and east to N. Africa and Asia."
7,Edibility Rating,(3 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/BarbareaVulgaris.jpg, https://pfaf.org/../Admin/PlantImages/BarbareaVulgaris2.jpg"
13,Summary,
14,Physical Characteristics,"Barbarea vulgaris is a PERENNIAL growing to 0.4 m (1ft 4in).  See above for USDA hardiness. It is hardy to UK zone 6 and is not frost tender.  It is in flower from May to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Flies, bees, beetles. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,Campe barbarea. Erysimum barbarea.
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Hedgerow; North Wall. By.
17,Edible Parts,"Flowers: ,Leaves: "
18,Edible Uses,
19,Edible Uses Description,"Young leaves - raw or cooked like spinach[2, 9, 27, 46, 52, 95]. A hot cress-like flavour[183]. Young leaves are chopped up finely and added to salads, older leaves can be used as a potherb but they are rather strong and are best cooked in one or two changes of water[183]. The leaves are available all year round, even in the winter, especially if the weather is mild[95, 115]. To increase the productivity of the plants, remove the flowering stems as they appear (they can be eaten like the leaves[K]) and pick the outer leaves as the plant regrows[244]. Some caution is advised, see the notes above on toxicity. Young flowering stems - harvested before the flowers open and cooked like broccoli[183]."
20,Medicinal Uses,"Antiscorbutic: A plant rich in vitamin C that is used to counteract scurvy.,Appetizer: Improves the appetite,Diuretic: Acts on the kidneys, promoting the flow of urine.,Vulnerary: Promotes the healing of wounds."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiscorbutic  Appetizer  Diuretic  VulneraryThe leaves are vulnerary and have been used as a poultice for treating wounds[207, 240]. A tea made from the leaves is appetizer, antiscorbutic and diuretic[222]."
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in sun or shade in a moist well-drained soil[1, 111]. Tolerates a pH in the range 4.8 to 7.5. The plant can continue to grow all winter, especially if the weather is mild[183]. A short-lived perennial[1], though plants usually self-sow freely when in a suitable position[K]. There is at least one named form, developed for its ornamental value. 'Variegata' has variegated leaves and grows less strongly than the type[183]. A good bee plant[108]."
26,Plant Propagation,"Seed - sow spring or autumn in situ. Germination usually takes place within 2 - 3 weeks. Division in spring. his plant is a short-lived perennial, and also usually self-sows freely, so we have not found division to be worthwhile."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
