,Attributes,Description
0,Latin Name,Eriophorum gracile
1,Common Name,"Cotton Grass, Slender cottongrass"
2,Family,Cyperaceae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,Rare and local in wet acid bogs[17].
6,Range,"Central and northern Europe, including Britain."
7,Edibility Rating,(2 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Wet Soil,Water Plants,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/EriophorumGracile.gif, https://pfaf.org/../Admin/PlantImages/EriophorumGracile2.gif"
13,Summary,
14,Physical Characteristics,"Eriophorum gracile is a PERENNIAL growing to 0.5 m (1ft 8in).  It is in flower from June to July, and the seeds ripen from July to August. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  wet soil and can grow in water."
15,Synonyms,
16,Plant Habitats,Pond; Bog Garden;
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc.,Stem: this often intergrades into leaves."
18,Edible Uses,
19,Edible Uses Description,Young stem bases - raw or cooked[172]. Root - raw or cooked. The blackish covering should be removed[172].
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,"Paper: Related to the entry for Fibre, these plants have been specifically mentioned for paper making.,Stuffing: Used in making soft toys, mattresses, pillows etc.,Tinder: Used for starting fires. See also Kindling.,Wick: Used as a wick for candles, lamps etc."
23,Other Uses Description,"The cottony seed hairs are used to make candle wicks[172]. They are also used for stuffing pillows, paper making etc and as a tinder[172]."
24,Cultivation Details,
25,Cultivation Details Description,"Requires boggy conditions or a pond margin and an acid soil[1, 162]. Grows well in heavy clay soils. Quite invasive."
26,Plant Propagation,"Seed - sow in situ in spring in a moist soil in light shade. Germination usually takes place within 2 - 6 weeks at 15°c[200]. If the seed is in short supply it can be sown in pots in a cold frame. Place the pots in a try of water to keep the compost moist. When large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in spring or autumn. Very easy, the divisions can be replanted direct into their permanent positions."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
