,Attributes,Description,age
0,Latin Name,Borassus akeassii,
1,Common Name,African Fan Palm,
2,Family,Arecaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Savannahs, often in close proximity to human settlements[ 325 ].",
6,Range,Semi-arid and sub-humid zones of Africa from Senegal to Sudan.,
7,Edibility Rating,(4 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Borassus akeassii 1.jpg, https://pfaf.org/../Admin/PlantImages/Borassus akeassii 2.jpg",
13,Summary,"Borassus akeassii or African Fan Palm is an evergreen, single-stemmed palm up to 15 m high and 40 to 50 cm in diameter. The roots of this species are used as a mouthwash and as treatment for stomach parasites, asthma, and sore throat. The plant produces a sap that is fermented into wine. The fruit is eaten fresh or dried. Young seedlings and the terminal bud of the palm are consumed as vegetable. The leaves have various uses and the wood produces high quality timber that is resistant to termites and fungi.Other Names: Ake Assi's, Palmyra Palm",
14,Physical Characteristics,"Borassus akeassii is an evergreen Tree growing to 10 m (32ft) by 5 m (16ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Insects. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,Borassus aethiopum domesticus A.Chev.,
16,Plant Habitats,,
17,Edible Parts,"Fruit: ,Shoots: ",
18,Edible Uses,"Sap: usually of trees and usually but not always used as a drink.,Drink: not including plant saps, tea or coffee substitutes.",
19,Edible Uses Description,"apical bud is hollowed out and the resulting sap is collected and fermented. The wine is made for sale enhancing local earnings), to drink at traditional ceremonies, as well as forming a part of the balanced diet in many rural areas, and used for aphrodisiac preparations[ 325 ]. Excessive tapping of the sap kills the plant[ 325 ]. Fruit - fresh or dried[ 335 ]. Eaten as a food supplement[ 325 ]. The fruit is 15cm in diameter and is produced in large clusters[ 335 ]. The endosperm of immature seeds - raw[ 335 ]. Young seedlings - eaten as a vegetable like asparagus[ 317 ]. The terminal bud of the palm is used as palm cabbage[ 317 ]. Eating this bud leads to the eventual death of the plant since it is unable to produce side shoots[ K ].",
20,Medicinal Uses,"Anthelmintic: Expels parasites from the gut.,Antiasthmatic: Treats asthma.,Aphrodisiac: Increases the sexual appetite.,Mouthwash: Treats problems such as mouth ulcers.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anthelmintic  Antiasthmatic  Aphrodisiac  MouthwashThe roots serve for the treatment of stomach parasites, sore throats and asthma, as well as being used for a mouthwash[ 325 ]",
22,Other Uses,Wood: A list of the trees and shrubs that are noted for having useful wood.,
23,Other Uses Description,"Other uses rating: Medium (3/5). Other Uses The leaves are used for various purposes including for shelter[ 314 ]. The dark brown, coarsely fibrous wood is a highly prized timber locally[ 325 ]. It is very resistant to termites and fungi, and is used in carpentry, construction and also for household articles[ 325 ].",
24,Cultivation Details,,
25,Cultivation Details Description,"It is found in areas with a mean annual rainfall in the range 800 - 1,100mm[ 325 ]. Requires a sunny position and a well-drained soil[ 325 ]. Plants are able to extract nutrients, and thus grow, on very nutrient-poor soils[ 325 ]. Established plants are drought tolerant[ 314 ]. Established plants can resist fires[ 325 ]. A slow-growing but long lived tree to over 100 years old[ 325 ]. It does not start flowering until middle-aged[ 325 ]. A dioecious species, both male and female forms need to be grown if fruit and seed are required",
26,Plant Propagation,"Seed - it has a short viability and should be sown as soon as it is removed from the fruit pulp[ 325 ]. The seed does not require pre-treatment and germinated in about 4 weeks. The plant produces a very long taproot, which can be 1 metre long when top growth is only 1cm tall, and so it is best sown in situ[ 325 ].",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
