,Attributes,Description,age
0,Latin Name,Sagittaria cuneata,
1,Common Name,"Wapato, arumleaf arrowhead",
2,Family,Alismataceae,
3,USDA hardiness,5-9,
4,Known Hazards,None known,
5,Habitats,"Calcareous or muddy shores and shallow waters of rivers, lakes, ponds, pastures, and ditches, occasional in tidal waters, or in deep flowing water with slow current; 100 - 2500 metres[43, 270].",
6,Range,"N. America - Nova Scotia to British Columbia, south to Connecticut, Kansas, and California.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Wet Soil,Water Plants,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SagittariaCuneata.jpg, https://pfaf.org/../Admin/PlantImages/SagittariaCuneata2.jpg",
13,Summary,,
14,Physical Characteristics,"Sagittaria cuneata is a PERENNIAL growing to 0.8 m (2ft 7in).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from July to August. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers  wet soil and can grow in water.",
15,Synonyms,Sagittaria arifolia.,
16,Plant Habitats,Pond; Bog Garden;,
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc.",
18,Edible Uses,,
19,Edible Uses Description,"Root - raw or cooked[257]. Slightly bitter raw[212], the roasted tubers are sweet-tasting[159, 161]. Those tubers found at the end of the rootstock are the best[159]. When broken off from the roots the tubers rise to the water surface and are then easily gathered[212].",
20,Medicinal Uses,"Analgesic: Relieves pain.,Stomachic: Aids and improves the action of the stomach.",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Analgesic  StomachicThe plant has been used to treat headaches[257]. The corms have been eaten as a treatment for indigestion[257].,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"A pond or bog garden plant, it requires a moist or wet loamy soil in a sunny position[1, 200]. Succeeds in shallow, still or slowly flowing water. Plants are usually monoecious but dioecious forms are sometimes found[43]. A very polymorphic species[43]. In mud or shallow water the leaves are broad, but in deep water the plant only produces long slender leafstalks[212]. This plant has potential for commercial cultivation as a root crop[212].",
26,Plant Propagation,"Seed - best sown as soon as it is ripe in a pot standing in about 5cm of water. Prick out the seedlings into individual pots when they are large enough to handle, and gradually increase the depth of water as the plants grow until it is about 5cm above the top of the pot. Plant out in late spring or early summer of the following year. Division of the tubers in spring or autumn. Easy. Runners potted up at any time in the growing season.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
