,Attributes,Description
0,Latin Name,Hamamelis virginiana
1,Common Name,"Witch Hazel, American witchhazel, Common Witchhazel, Virginian Witchhazel, Witchhazel"
2,Family,Hamamelidaceae
3,USDA hardiness,3-8
4,Known Hazards,"Avoid long-term use due to cancer risk (from high tannin content). Avoid during pregnancy and breastfeeding. 1g ingested can cause vomiting, nausea, impaction. Topical use may cause dermatitis [301]."
5,Habitats,"Edges of dry or moist woods, in rich soil and on the rocky banks of streams[43, 82]. The best specimens are found in deep rich soils[229]."
6,Range,Eastern N. America - Nova Scotia to Wisconsin and south to Texas and N. Florida.
7,Edibility Rating,(1 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(5 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/HamamelisVirginiana.jpg, https://pfaf.org/../Admin/PlantImages/HamamelisVirginiana2.jpg"
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early fall, Early winter, Late fall, Late winter, Mid fall, Mid winter. Form: Rounded, Vase."
14,Physical Characteristics,"Hamamelis virginiana is a deciduous Shrub growing to 5 m (16ft) by 5 m (16ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from September to November, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,Hamamelis androgyna Walter. Hamamelis corylifolia Moench. Trilopus nigra Raf.
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"Seed - raw or cooked[232]. An oily texture[4, 102, 177, 213]. The seeds are about the size of a barley grain and have a thick bony coat[2]. The reports of edibility must be treated with some suspicion, they all seem to stem from one questionable report in the 'Medical Flora' of Refinesque[2]. A refreshing tea is made from the leaves and twigs[102, 105, 177, 257]."
20,Medicinal Uses,"Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Haemostatic: Controls internal bleeding.,Homeopathy: A plant used in homeopathic treatments.,Miscellany: Various medicinal actions that need more clarification.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
