,Attributes,Description
0,Latin Name,Bidens bipinnata
1,Common Name,Spanish Needles
2,Family,Asteraceae or Compositae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,"Rocky woods, roadsides and waste places, often in sandy soils, Florida to Mexico, north to Massachusetts and New York[43]."
6,Range,E. Asia. Eastern N. America.
7,Edibility Rating,(2 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(2 of 5)
11,Care (info),"Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/BidensBipinnata.jpg, https://pfaf.org/../Admin/PlantImages/BidensBipinnata2.jpg"
13,Summary,
14,Physical Characteristics,"Bidens bipinnata is a ANNUAL growing to 1 m (3ft 3in).  It is in flower from September to October, and the seeds ripen in October. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Leaves: ,Shoots: "
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"eaLeaves and young shoots - cooked or used as a flavouring[177, 207]. Used as a vegetable[218]. A tea is made from the flowering tops[207]."
20,Medicinal Uses,"Antibacterial: Kills bacteria.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Styptic: An astringent that stops bleeding by contracting the blood vessels.,Vermifuge: Expels and kills internal parasites."
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antibacterial  Emmenagogue  Styptic  VermifugeThe root and seeds are popularly used as an emmenagogue and in the treatment of laryngeal and bronchial diseases[207]. A tea made from the leaves is vermifuge[222]. The leaves have been chewed as a treatment for sore throat[222]. The plant juice is styptic and has been used as ear drops[222]. An extract of the plant has bactericidal properties[218].
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,Succeeds in any moderately fertile moisture-retentive soil in full sun[200]. A good bee plant[200].
26,Plant Propagation,Seed - sow mid to late spring in situ and only just cover the seed.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
