,Attributes,Description
0,Latin Name,Centrosema virginianum
1,Common Name,"Butterfly Pea, Spurred butterfly pea"
2,Family,Fabaceae or Leguminosae
3,USDA hardiness,5-9
4,Known Hazards,None known
5,Habitats,Dry sandy soils in woodlands[200].
6,Range,"South-eastern N. America, as far north as New Jersey, southwards into the Tropics."
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CentrosemaVirginianum.jpg, https://pfaf.org/../Admin/PlantImages/CentrosemaVirginianum2.jpg"
13,Summary,
14,Physical Characteristics,"Centrosema virginianum is a PERENNIAL growing to 2 m (6ft 7in).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. It can fix Nitrogen.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,
16,Plant Habitats,Woodland Garden Sunny Edge; Ground Cover;
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,"Green manure: Fast-growing plants that can be used to increase the fertility of the soil.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents."
21,Other Uses Description,The plant can be allowed to grow without supports and it will then sprawl over the ground as an effective ground cover[200]. Plants have been grown as a green manure[200]. The plants extensive root system makes it useful for stabilizing soils and controlling erosion[200].
22,Cultivation Details,
23,Cultivation Details Description,"Succeeds in any sandy or loamy soil in a sunny position[200]. Tolerant of poor acid soils, dry soils and drought[200]. A climbing plant, supporting itself by twining around other plants[200]. This species has a symbiotic relationship with certain soil bacteria, these bacteria form nodules on the roots and fix atmospheric nitrogen. Some of this nitrogen is utilized by the growing plant but some can also be used by other plants growing nearby[200]."
24,Plant Propagation,Seed - pre-soak for 12 hours in warm water and sow in a greenhouse in the spring. Prick out the seedlings into individual pots once they are large enough to handle and plant out in the summer.
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
