,Attributes,Description,age
0,Latin Name,Petasites japonicus,
1,Common Name,"Sweet Coltsfoot, Japanese sweet coltsfoot, Butterbur",
2,Family,Asteraceae or Compositae,
3,USDA hardiness,5-9,
4,Known Hazards,None known,
5,Habitats,Moist woods and thickets[58].,
6,Range,"E. Asia - China, Japan, Korea. Naturalized in Britain.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Full shade,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PetasitesJaponicus.jpg, https://pfaf.org/../Admin/PlantImages/PetasitesJaponicus2.jpg",
13,Summary,"Bloom Color: White. Main Bloom Time: Early spring, Late winter. Form: Spreading or horizontal, Upright or erect.",
14,Physical Characteristics,"Petasites japonicus is a PERENNIAL growing to 0.6 m (2ft) by 1.5 m (5ft in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower in February, and the seeds ripen in March. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required).  and is pollinated by Insects. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist or  wet soil.",
15,Synonyms,Nardosmia japonica.,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge; not Deep Shade; Ground Cover; Meadow; Bog Garden;,
17,Edible Parts,"Flowers: ,Stem: this often intergrades into leaves.",
18,Edible Uses,,
19,Edible Uses Description,"Leaf stalks - cooked and used like rhubarb[1, 2, 46, 116]. The stems can be up to 1.2 metres long[104]. They can be boiled and seasoned, pickled and used in winter soups or preserved in miso[183]. They can be boiled, dipped in cold water then peeled and baked - they have a pleasant fragrant taste[206]. Flower buds cooked or used as a flavouring[1, 22, 46, 61, 105]. A slightly bitter yet agreeable flavour[116, 206], they are much prized in Japan[183]. They can be eaten whilst still green with miso or boiled down in soy sauce[183]. The young flowering stems can be eaten cooked[206].",
