,Attributes,Description,age
0,Latin Name,Leucaena leucocephala,
1,Common Name,"Leucaena, Lead Tree, White Tamarind",
2,Family,Fabaceae,
3,USDA hardiness,9-12,
4,Known Hazards,The leaves of most forms of this plant contain the unusual amino acid mimosene[301 ]. In large quantities this can be harmful[301 ]. There are low-mimosene cultivars[301 ].,
5,Habitats,"Dry coastal regions, waste ground[307 ].",
6,Range,"Central America, north to Mexico.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Leucaena _leucocephala_Blanco.JPEG, https://pfaf.org/../Admin/PlantImages/Leucaena _leucocephala_Sargent.JPEG",
13,Summary,"Leucaena leucocephala or commonly known as Leucaena, Lead Tree, or White Tamarind is a fast-growing, evergreen shrub or tree with a height of up to 20m. A native to southern Mexico and northern Central America, it has an open, rounded crown and short bole of up to 50 cm in diameter. It is highly tolerant to drought mainly because of its extensive root system. It is also planted to prevent soil erosion and as a shade plant for plantation crops. The fine divided leaves of some cultivars may contain mimosene, an amino acid that may be harmful if consumed at large quantity. Young leaves, pods, and flower buds are edible and usually eaten raw, steamed or mixed in soups or with rice. The seeds can also be eaten either raw or cooked, or dried then used as coffee substitute. The plant also yields edible gum used in sauces. Roasted seeds can moisturize skin while decoction of bark and root may cause abortion. The wood is commonly used for its fiber, mainly to make paper. It also makes an excellent firewood and charcoal. Aside from the above mentioned uses of Leucaena, it also makes great animal feed especially for ruminants. It has also been considered for biomass production.",
14,Physical Characteristics,"Leucaena leucocephala is an evergreen Tree growing to 10 m (32ft) by 10 m (32ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The plant is self-fertile. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid, very alkaline and saline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure.",
15,Synonyms,Acacia glauca Willd. Acacia leucocephala (Lam.) Link Leucaena glauca Benth. Leucaena glabra Benth. L,
16,Plant Habitats,,
17,Edible Parts,"Flowers: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.,Seedpod: things such as Okra, French and Runner beans.",
18,Edible Uses,"Coffee: the various substitutes that can be used instead of coffee.,Drink: not including plant saps, tea or coffee substitutes.,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.",
19,Edible Uses Description,"GumYoung leaves, pods and flower buds - raw, steamed, in soups, with rice or mixed with chillies and other spices[301 ]. Some caution is advised - see the notes above on toxicity[303 ]. Seeds - raw or cooked. The unripe seeds are mixed with grated coconut, wrapped in banana leaves and cooked[301 ]. The mature, but not dried, seeds are eaten raw or cooked as a delicacy[301 ]. Dried seeds are fermented into tempeh lamtoro and dageh lamtoro[301 ]. The dried seed can be roasted and used as a coffee substitute[272 , 301 ]. An edible gum obtained from the plant is used in sauces[301 ].",
20,Medicinal Uses,"Abortifacient: Causes an abortion.,Emollient: Softens the skin, causing warmth and moisture.",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Abortifacient  EmollientThe roasted seeds are emollient[272 ]. A decoction of the root and bark is abortifacient[272 ].,
22,Other Uses,"Biomass: Provides a large quantity of plant material that can be converted into fuel etc.,Dye: Plants that provide dyes.,Fencing: Plants that can be used for fencing.,Fibre: Used for making cloth, rope, paper etc.,Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Furniture: A few miscellaneous uses that do not fit easily into other headings.,Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Hedge: Plants that can be grown as hedges.,Paper: Related to the entry for Fibre, these plants have been specifically mentioned for paper making.,Plant support: Usually bamboos, used as canes in the garden for holding up plants.,Shelterbelt: Wind resistant plants than can be grown to provide shelter in the garden etc.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
