,Attributes,Description,age
0,Latin Name,Prenanthes altissimus,
1,Common Name,Rattlesnake Root,
2,Family,Asteraceae or Compositae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,Moist woods[43].,
6,Range,Eastern N. America - southwards from Quebec.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full shade,Semi-shade",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PrenanthesAltissimus.jpg, https://pfaf.org/../Admin/PlantImages/PrenanthesAltissimus2.jpg",
13,Summary,,
14,Physical Characteristics,"Prenanthes altissimus is a PERENNIAL growing to 1.8 m (6ft).  See above for USDA hardiness. It is hardy to UK zone 5. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils. It can grow in full shade (deep woodland) or  semi-shade (light woodland). It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; not Deep Shade;,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Antidote: Counters poisoning.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.",
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antidote  PoulticeThe plant is used as a poultice[61]. A poultice of the crushed roots has been used to treat rattlesnake bites[257].,
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,Requires a moist but well-drained humus-rich neutral to acid soil in shade or semi-shade[200]. Suitable for naturalizing in the wild garden[200].,
24,Plant Propagation,"Seed - sow early spring in a cold frame and only just cover the seed. When they are large enough to handle, prick the seedlings out into individual pots and plant them out into their permanent positions in the summer if they have grown enough. If not, grow them on in a cold frame for their first winter and plant them out the following spring after the last expected frosts. Division in spring.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
