,Attributes,Description,age
0,Latin Name,Turritis glabra,
1,Common Name,Tower Cress,
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,6-9,
4,Known Hazards,None known,
5,Habitats,"Dry banks, cliffs and rocks, roadsides and waste places, especially in E. England[17].",
6,Range,"Europe, including Britain, from Scandanavia south and east to N. Africa, temperate Asia to Japan.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full shade,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/TurritisGlabra.jpg, https://pfaf.org/../Admin/PlantImages/TurritisGlabra2.jpg",
13,Summary,,
14,Physical Characteristics,"Turritis glabra is a ANNUAL/BIENNIAL growing to 0.6 m (2ft).  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower from May to July. The species is hermaphrodite (has both male and female organs). The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Arabis glabra. (L.)Bernh. A. perfoliata.,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; not Deep Shade; North Wall. In. East Wall. In.,
17,Edible Parts,Leaves: ,
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"Young leaves - cooked[177, 179]. An infusion of the plant can be used as a beverage[257].",
20,Medicinal Uses,"Miscellany: Various medicinal actions that need more clarification.,Stomachic: Aids and improves the action of the stomach.",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Miscellany  StomachicAn infusion of the plant has been used to check a cold when it first appears[257]. An infusion of the plant has been used as a general preventative for sickness and is given to children when sickness is about[257].,
22,Other Uses,Miscellany: A rag-bag of items that are difficult to categorise.,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"An easily grown plant, doing well in ordinary well-drained soil[1]. It also succeeds in dry soils and on walls[K]. Suitable for the wild garden in situations similar to those in its wild habitat[200].",
26,Plant Propagation,Seed - sow late summer in situ.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
