,Attributes,Description,age
0,Latin Name,Diplotaxis muralis,
1,Common Name,"Wall Rocket, Annual wallrocket",
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,6-9,
4,Known Hazards,None known,
5,Habitats,"Limestone rocks, walls and as a weed of arable ground in England[17].",
6,Range,Europe - Mediterranean. Naturalized in S. Britain[17].,
7,Edibility Rating,(3 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/DiplotaxisMuralis.gif, https://pfaf.org/../Admin/PlantImages/DiplotaxisMuralis2.gif",
13,Summary,,
14,Physical Characteristics,"Diplotaxis muralis is a ANNUAL/PERENNIAL growing to 0.6 m (2ft).  It is not frost tender.  It is in flower from June to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,Brassica muralis. Sisymbrium murale.,
16,Plant Habitats,Cultivated Beds; East Wall. In. South Wall. In. West Wall. In.,
17,Edible Parts,Leaves: ,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"Leaves - raw[52]. They can be finely chopped and added sparingly to salads or used as a flavouring for cooked dishes[183]. A piquant flavour, somewhat resembling rocket, Eruca sativa, but with a sharp aftertaste[132, 183].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Prefers dry soils and dislikes shade[175]. Very resistant to heat, this plant could be used as a perennial substitute for Eruca vesicaria sativa, the annual rocket, in hot summer areas[183]. For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. The plant growth habit is a clumper with limited spread [1-2].",
26,Plant Propagation,"Seed - best sown in situ as soon as it is ripe, though it can also be sown in situ in the spring. The seed usually germinates in the autumn.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
