,Attributes,Description,age
0,Latin Name,Apium prostratum,
1,Common Name,"Sea Celery, Prostrate marshwort",
2,Family,Apiaceae or Umbelliferae,
3,USDA hardiness,Coming soon,
4,Known Hazards,Skin contact with the sap is said to cause photo-sensitivity and/or dermatitis in some people[218].,
5,Habitats,"Coastal headlands and dunes, margins of brackish swamps and saline stretches of river banks[193].",
6,Range,"Australia - New South Wales, Queensland, South Australia, Tasmania, Victoria.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Moist Soil,Semi-shade",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ApiumProstratum.jpg, https://pfaf.org/../Admin/PlantImages/ApiumProstratum2.jpg",
13,Summary,,
14,Physical Characteristics,"Apium prostratum is a PERENNIAL growing to 0.6 m (2ft). The species is hermaphrodite (has both male and female organs) and is pollinated by Flies. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It can grow in  semi-shade (light woodland). It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,,
19,Edible Uses Description,"Leaves - a salty taste, it is used as a flavouring in soups etc or as a garnish in a similar way to parsley[193]. The leaves can also be eaten raw but have a very strong flavour[193]. The stems can be blanched and used like celery[154], but they are small and fibrous so are not very worthwhile[193]. Root. No further details. Seed - used as a flavouring in soups etc.",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,Waterproofing: Does what it says. See also Pitch and Oil.,
23,Other Uses Description,Used for pads to make canoes watertight.,
24,Cultivation Details,,
25,Cultivation Details Description,"Prefers a rich moist soil with some shade in summer. The crushed leaves smell strongly of celery[193]. This plant used to be known as A. australe, along with a New Zealand form and a S. American form. Most botanists now only apply that name to the S. American form, the New Zealand form has been moved to A. filiforme (syn A, prostratum filiforme) whilst this Australian form is now known as A. prostratum[44, 193]. This plant has been suggested as having the potential to be bred as a cultivated vegetable[193].",
26,Plant Propagation,"Seed - sow spring in a greenhouse. Germination can be a bit slow, taking a month or more. When large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
