,Attributes,Description,age
0,Latin Name,Pinus pinaster,
1,Common Name,Maritime Pine,
2,Family,Pinaceae,
3,USDA hardiness,7-10,
4,Known Hazards,"The wood, sawdust and resins from various species of pine can cause dermatitis in sensitive people[222]. Avoid if allergies. Avoid internally if suffering from asthma or bronchitis. The astringent taste may cause stomach discomfort [301].",
5,Habitats,"Coastal sands and dunes, it is also found on mountains inland.",
6,Range,Europe - W. Mediterranean. Naturalized in Britain in some parts of the New Forest[81].,
7,Edibility Rating,(2 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PinusPinaster.jpg, https://pfaf.org/../Admin/PlantImages/PinusPinaster2.jpg",
13,Summary,,
14,Physical Characteristics,"Pinus pinaster is an evergreen Tree growing to 20 m (65ft) by 7 m (23ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 8. It is in leaf all year, in flower in May, and the seeds ripen in April. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind. The plant is not self-fertile.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid and neutral soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure.",
15,Synonyms,"P. corteana. P. lemoniana, P. nigrescens. P. syrtica",
16,Plant Habitats,Woodland Garden Canopy;,
17,Edible Parts,,
18,Edible Uses,"Oil: Oil,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Oil: ",
19,Edible Uses Description,"eed - raw or cooked. Rich in oil, it has a resinous flavour. The seed is about 1cm long[200]. A vanillin flavouring is obtained as a by-product of other resins that are released from the pulpwood[200].",
20,Medicinal Uses,Miscellany: Various medicinal actions that need more clarification.,
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.MiscellanyThe turpentine obtained from the resin of all pine trees is antiseptic, diuretic, rubefacient and vermifuge[4]. It is a valuable remedy used internally in the treatment of kidney and bladder complaints and is used both internally and as a rub and steam bath in the treatment of rheumatic affections[4]. It is also very beneficial to the respiratory system and so is useful in treating diseases of the mucous membranes and respiratory complaints such as coughs, colds, influenza and TB[4]. Externally it is a very beneficial treatment for a variety of skin complaints, wounds, sores, burns, boils etc and is used in the form of liniment plasters, poultices, herbal steam baths and inhalers[4].",
