,Attributes,Description,age
0,Latin Name,Houttuynia cordata,
1,Common Name,"Tsi, Chameleon, Rainbow Plant, Chameleon Plant",
2,Family,Saururaceae,
3,USDA hardiness,5-10,
4,Known Hazards,None known,
5,Habitats,Shrubberies and damp places to 2400 metres in the Himalayas[51]. Often found as a weed in wet fields[187].,
6,Range,"E. Asia - China, Japan, Himalayas.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(4 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Water Plants,Full shade,Semi-shade",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/HouttuyniaCordata.jpg, https://pfaf.org/../Admin/PlantImages/HouttuyniaCordata2.jpg",
13,Summary,"Bloom Color: White. Main Bloom Time: Early summer, Late summer, Mid summer. Form: Spreading or horizontal, Upright or erect, Variable spread.",
14,Physical Characteristics,"Houttuynia cordata is a PERENNIAL growing to 0.6 m (2ft) by 1 m (3ft 3in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower in June. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) or  semi-shade (light woodland). It prefers  moist or  wet soil and can grow in water.",
15,Synonyms,Gymnotheca chinensis. Polypara cochinchinensis.,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge; Ground Cover; Pond; Bog Garden;,
17,Edible Parts,"Fruit: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Shoots: ",
18,Edible Uses,,
