,Attributes,Description
0,Latin Name,Clitoria ternatea
1,Common Name,Butterfly pea
2,Family,Fabaceae
3,USDA hardiness,10-11
4,Known Hazards,None known
5,Habitats,"It occurs in grassland, open woodland, bush, riverine vegetation, and disturbed places throughout its natural range[310]."
6,Range,Pantropical.
7,Edibility Rating,(3 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Clitoria_ternatea1.JPEG, https://pfaf.org/../Admin/PlantImages/Clitoria_ternatea2.JPEG"
13,Summary,Sometimes misspelt as Clitorea ternata
14,Physical Characteristics,"Clitoria ternatea is a deciduous Climber growing to 3 m (9ft) by 0.2 m (0ft 8in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Insects. The plant is not self-fertile. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,Clitoria mearnsii De Wild. Clitoria tanganicensis Micheli Clitoria zanzibarensis Vatke.
16,Plant Habitats,
17,Edible Parts,"Flowers: ,Leaves: ,Seedpod: things such as Okra, French and Runner beans."
18,Edible Uses,
19,Edible Uses Description,"The young pods are eaten as a vegetable[301 , 310 , 418 ]. The flowers are used to give a blue tinge to rice cakes and boiled rice[301 , 418 ]. Young leaves - cooked and used as a vegetable[301 ]. The leaves can also be used to colour food[301 ]. Carbon Farming - Staple Crop: protein."
20,Medicinal Uses,
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.In traditional Ayurvedic medicine, it is ascribed various qualities including memory enhancing, nootropic, antistress, anxiolytic, antidepressant, anticonvulsant, tranquilizing, and sedative properties.[11] In traditional Chinese medicine, the plant has been ascribed properties affecting female libido due to its similar appearance to the female reproductive organ. The flowers are mixed with water in a preparation used to treat eye problems[348 ]. The powdered, ripe seeds are aperient and purgative[240 , 459 ]. The roots are bitter, powerfully cathartic, diuretic and purgative[240 , 459 ]. The rootbark is diuretic and laxative[240 ]. The plant is used in the treatment of snakebites[240 ]. The seeds contain a fixed oil, a bitter resinous principle and tannins[240 ]. The rootbark contains tannins[240 ]."
