,Attributes,Description
0,Latin Name,Houstonia caerulea
1,Common Name,Azure bluet or Quaker ladies
2,Family,Rubiaceae
3,USDA hardiness,3-8
4,Known Hazards,None Known
5,Habitats,"Fields and open woods on moist acidic soils in shady areas, growing especially well among grasses."
6,Range,"Native to eastern Canada (Ontario to Newfoundland) and the eastern United States (Maine to Wisconsin, south to Florida and Louisiana, with scattered populations in Oklahoma)."
7,Edibility Rating,(2 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Houstonia_caerulea1.JPEG, https://pfaf.org/../Admin/PlantImages/Houstonia_caerulea2.JPEG"
13,Summary,
14,Physical Characteristics,"Houstonia caerulea is a PERENNIAL growing to 0.1 m (0ft 4in) by 0.1 m (0ft 4in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 4. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil."
15,Synonyms,Anotis coerulea (L.) G.Don. Anotis gentianoides (Endl.) Walp. Hedyotis brachiata Miq. ex Hook.f. Hedyotis caerulea (L.) Hook. Hedyotis caerulea f. albiflora (Millsp.) Fosberg. Hedyotis caerulea f. benkei Fosberg. Hedyotis caerulea var. faxonorum (Pease & A.H.Moore) Fosberg. Hedyotis gentianoides Endl. H. caerulea f. albiflora Millsp. H. caerulea f. caerulea. H. caerulea var. caerulea. H. caerulea var. elatior (Michx.) Pursh. H. caerulea var. faxonorum Pease & A.H.Moore. H. caerulea var. piersii Barbour. H. caerulea var. toxonorum Stevens. H. faxonorum (Pease & A.H.Moore) Fernald. H. grandiflora Raf. H. linnaei Michx. H. linnaei var. elatior Michx. Oldenlandia caerulea (L.) A.Gray. Poiretia erecta J.F.Gmel.
16,Plant Habitats,
17,Edible Parts,"Flowers: ,Leaves: "
18,Edible Uses,
19,Edible Uses Description,Raw; Leaves. Flowers in salads. No further information found.
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,"Groundcover. This plant is attractive to bees, butterflies and/or birds. Uses:  Alpine & Rock gardens, Containers, Edging, Waterside, Wild Flower, Woodland."
24,Cultivation Details,
25,Cultivation Details Description,A low creeping mat of tiny green leaves. Prefers evenly moist soil and acidic conditions. Full Sun or Partial Shade. Soil Type: Normal to Clay. Soil pH: Neutral to Acid.
26,Plant Propagation,Seed or division. Divide the rootball. Seed - Direct sow as soon as the ground can be worked in spring. Seed Collecting: Collect seedhead/pod when flowers fade; allow to dry.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
