,Attributes,Description,age
0,Latin Name,Falcataria moluccana,
1,Common Name,Batai,
2,Family,Fabaceae,
3,USDA hardiness,10-12,
4,Known Hazards,Dust from machining may be irritating[ 316 ].,
5,Habitats,"A pioneer species, occurring in primary but more usually in secondary lowland rainforest and light montane forest, grassy plains and along roadsides near the sea[ 303 ].",
6,Range,"Pacific area - Indonesia, Solomon Islands and Papua New Guinea.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Falcataria-moluccana_1.jpg, https://pfaf.org/../Admin/PlantImages/Falcataria-moluccana-2.jpg",
13,Summary,"Also known as Moluccan albizia, Batai or Falcataria moluccana is commonly cultivated in South and Southeast Asia. It grows usually about 40 m tall with a massive trunk and an open crown. The leaves are twice pinnately compound with small leaflets. The flowers are small, creamy white in color, and are faintly fragrant. The fruits are pods. Extract of the dried bark is used to bathe tropical ulcers while extract of the entire plant is drunk to induce sleep and treat venereal diseases. Batak is used, particularly in the Philippines, as cover crop to prevent soil erosion on slopes and catchment areas sheltered from typhoon. It is also planted as a shade and nurse crop for plantation crops. It is fast growing but sensitive to strong winds. The wood is soft, not durable, and is vulnerable to attack to by termites and powder-post beetle. It is commonly used for light construction, cabinet making, lightweight packing materials and pallets, and chopsticks. It is also suitable for pulping and paper making.",
14,Physical Characteristics,"Falcataria moluccana is a TREE growing to 35 m (114ft) by 30 m (98ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Insects. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It cannot grow in the shade. It prefers  moist soil. The plant is not wind tolerant.",
15,Synonyms,Adenanthera falcata L. Adenanthera falcataria L. Albizia falcata (L.) Backer Albizia falcataria (L.),
16,Plant Habitats,,
17,Edible Uses Description,None known,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
20,Other Uses,"Charcoal: Used for fuel, drawing, deodorant, filter, fertilizer etc.,Containers: Plants, such as gourds, that can be used as containers. Does not include baskets or containers made from wood.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Furniture: A few miscellaneous uses that do not fit easily into other headings.,Paper: Related to the entry for Fibre, these plants have been specifically mentioned for paper making.,Soil conditioner: Plants grown to improve the structure of the soil. See also Green manures.,Soil reclamation: Plants that can be grown in such circumstances an the spoil tips of mines in order to restore fertility.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
