,Attributes,Description
0,Latin Name,Millettia reticulata
1,Common Name,Ji Xue Teng
2,Family,Fabaceae or Leguminosae
3,USDA hardiness,7-10
4,Known Hazards,None known
5,Habitats,Damp shady places[147]. Thickets on slopes and in valleys at elevations of 100 - 950 metres[266].
6,Range,E. Asia - S. China.
7,Edibility Rating,(0 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Frost Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/MillettiaReticulata.jpg, https://pfaf.org/../Admin/PlantImages/MillettiaReticulata2.jpg"
13,Summary,
14,Physical Characteristics,"Millettia reticulata is a deciduous Climber growing to 5 m (16ft 5in).  See above for USDA hardiness. It is hardy to UK zone 8.  It is in flower from June to August, and the seeds ripen from August to November. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Sunny Edge;
17,Edible Uses Description,None known
18,Medicinal Uses,"Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Miscellany: Various medicinal actions that need more clarification.,Oxytoxic: Hastens parturition and stimulates uterine contractions. See also birthing aids.,Stomachic: Aids and improves the action of the stomach.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Emmenagogue  Miscellany  Oxytoxic  Stomachic  TonicJi Xue Teng is classified in Chinese herbalism as a plant that invigorates the blood. It is used mainly to treat menstrual problems, relieving pain and normalizing an irregular or absent cycle[254]. The roots and the vines are emmenagogue and stomachic[147]. A decoction is used in the treatment of stomach aches, breathlessness, anaemia in women, menstrual irregularities, vaginal discharge (bloody discharge and leucorrhoea), numbness and paralysis, backache and pain in the knees, seminal emission, gonorrhoea and stomach ache[147, 176]. The plant is used as a tonic to induce the growth of red blood cells[147, 218]. The plant contains the antitumour compound rotenone[218]."
20,Other Uses,"Insecticide: Kills insects.,Miscellany: A rag-bag of items that are difficult to categorise."
21,Other Uses Description,"The plant contains rotenone, which is used as an insecticide[218]."
22,Cultivation Details,
23,Cultivation Details Description,"Succeeds in full sun in a fertile moisture-retentive but well-drained soil[200]. This species is not hardy in the colder areas of the country, it tolerates temperatures down to between -5 and -10°c and down to about -15°c when given the protection of a warm sunny wall[200]. This species has a symbiotic relationship with certain soil bacteria, these bacteria form nodules on the roots and fix atmospheric nitrogen. Some of this nitrogen is utilized by the growing plant but some can also be used by other plants growing nearby[200]."
24,Plant Propagation,"Pre-soak the seed for 12 hours in warm water and sow in a greenhouse in spring. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Layering in spring. Cuttings of half-ripe wood with the leaves removed, July/August in moist sand in a frame[200]."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
