,Attributes,Description,age
0,Latin Name,Barringtonia novae hiberniae,
1,Common Name,Pao Nut,
2,Family,Lecythidaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,Dense primary forest on rich alluvial soils; often near the coast but also inland to elevations of 600 metres[658 ].,
6,Range,"Australasia - New Guinea to the Bismarck Islands, Solomon Islands and Vanuatu.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Barringtonia_novae-hiberniae1_Plants.JPEG, https://pfaf.org/../Admin/PlantImages/Barringtonia_novae-hiberniae2_Plants.JPEG",
13,Summary,,
14,Physical Characteristics,"Barringtonia novae hiberniae is an evergreen Tree growing to 10 m (32ft) by 7 m (23ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Moths, Bats.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline and saline soils. It cannot grow in the shade. It prefers  moist soil. The plant can tolerate maritime exposure.",
15,Synonyms,Barringtonia brosimos Merr. & L.M.Perry Barringtonia excelsa Guill. Barringtonia oblongifolia R.Knuth,
16,Plant Habitats,,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,,
19,Edible Uses Description,Seed - raw or roasted[658 ]. A flavour like raw peanuts[324 ]. It has a fairly hard texture[658 ]. The seed is about 3cm long and 1 - 2cm wide[658 ].,
20,Medicinal Uses,"Abortifacient: Causes an abortion.,Stomachic: Aids and improves the action of the stomach.",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Abortifacient  StomachicThe bark is used in the treatment of stomach ailments and gonorrhoea[339 ]. A strong tea made from the bark is claimed to induce abortion and definitive sterility[389 ].,
22,Other Uses,"Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
23,Other Uses Description,"The wood is light in weight. It is used for canoe paddles, casing, light construction[339 ]. The wood is used as a quick-burning firewood[339 ]. Commonly planted as ornamental and shade tree and for the fruit, seeds edible.",
24,Cultivation Details,"Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.,Staple Crop: Balanced carb: (0-15 percent protein, 0-15 percent oil, with at least one over 5 percent). The carbohydrates are from either starch or sugar. Annuals include maize, wheat, rice, and potato. Perennials include chestnuts, carob, perennial fruits, nuts, cereals, pseudocereals, woody pods, and acorns.",
25,Cultivation Details Description,"Management: Standard  Regional Crop  Staple Crop: Balanced carbAs pao nuts often do well and are most common on low off shore islands and coral waterfront villages, they may be particularly suited to coral and alkaline soils[658 ]. If trees are planted in suitable sites and well looked after, they can produce fruit in a year or two from seed[658 ]. The tree can flower and produce seeds all year round[658 ]. Several different races or types of pao nut have been selected by villagers and these trees seem to produce fruit that is similar to the seed that was planted[658 ]. Trees grown from cuttings have shorter trunks and form branches closer to the ground[658 ].",
26,Plant Propagation,Seed - best sown as soon as it is ripe. Stem cuttings[658 ].,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
