,Attributes,Description,age
0,Latin Name,Prunus virginiana,
1,Common Name,"Chokecherry, Western chokecherry, Black chokecherry",
2,Family,Rosaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,"The seed can contain high concentrations of hydrogen cyanide, a poison that gives almonds their characteristic flavour. This toxin is readily detected by its bitter taste. Usually present in too small a quantity to do any harm, any very bitter seed or fruit should not be eaten[65]. In small quantities, hydrogen cyanide has been shown to stimulate respiration and improve digestion, it is also claimed to be of benefit in the treatment of cancer. In excess, however, it can cause respiratory failure and even death.",
5,Habitats,"Rich, rather moist soils, in thickets, borders of woods and on shores[43].",
6,Range,"N. America - British Columbia to California, east to Newfoundland and North Carolina.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PrunusVirginiana.jpg, https://pfaf.org/../Admin/PlantImages/PrunusVirginiana2.jpg",
13,Summary,,
14,Physical Characteristics,"Prunus virginiana is a deciduous Shrub growing to 3.6 m (11ft 10in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 2.  It is in flower in May, and the seeds ripen in August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,P. nana. Padus rubra.,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;,
17,Edible Parts,"Fruit: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"Fruit - raw or cooked[2, 55, 62, 159]. Very harsh, it is normally used in pies, jellies etc[155, 183]. Dark and juicy, it is sometimes edible raw when fully mature[82, 101]. The fruit can be dried and is then quite nice raw[85]. The fruit is up to 8mm in diameter and contains a single large seed[227]. Seed - raw or cooked. Very nutritious, they are added to pemmican[183]. Do not eat the seed if it is too bitter - see the notes above on toxicity. The bark and twigs are a tea substitute[161, 183].",
20,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Febrifuge: Reduces fevers.,Pectoral: Relieves respiratory diseases, a remedy for chest diseases.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Salve: Soothes and heals damaged skin.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Astringent  Febrifuge  Pectoral  Poultice  Salve  Sedative  TonicChokecherry was widely employed medicinally by many native North American Indian tribes who used it to treat a variety of complaints, valuing it especially for its astringency and beneficial effect upon the respiratory system[257]. It is little, if at all, used in modern herbalism. The roots and the bark are a blood tonic, astringent, pectoral, sedative, tonic and appetite stimulant[46, 61, 226]. An infusion has been used in the treatment of fevers, coughs and colds[257]. An infusion of the root bark has been used as a wash for burns, old sores and ulcers[257]. The inner bark is used externally in the treatment of wounds[222]. A decoction of the inner bark has been used as a treatment for laryngitis and stomach aches[257]. The bark is sometimes used as a flavouring agent in cough syrups[227]. The dried and powdered fruits are used to stimulate the appetite, treat diarrhoea and bloody discharges of the bowels[222, 257]. The astringent unripened fruit has been used by children as a treatment for diarrhoea[257]. The fruit juice has been used as a treatment for sore throats[257]. Although no specific mention has been seen for this species, all members of the genus contain amygdalin and prunasin, substances which break down in water to form hydrocyanic acid (cyanide or prussic acid). In small amounts this exceedingly poisonous compound stimulates respiration, improves digestion and gives a sense of well-being[238].",
22,Other Uses,"Dye: Plants that provide dyes.,Pioneer: Plants, usually trees and shrubs, that can be used to reforest land.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
