,Attributes,Description
0,Latin Name,Vernicia montana
1,Common Name,Abrasin oil tree
2,Family,Euphorbiaceae
3,USDA hardiness,10-12
4,Known Hazards,"The whole plant is poisonous. Animals, including cattle, horses and chicken that have eaten the leaves or seed cake show haemorrhagic diarrhoea accompanied by anorexia. In severe cases, they become emaciated and may die in 1 - 3 weeks[299 ]. The fruits are attractive in appearance and taste, but ingestion by humans of even a single seed causes severe abdominal cramps, vomiting, diarrhoea and general exhaustion after 3 - 5 hours[299 ]."
5,Habitats,"Disturbed places and margins of evergreen forest, or in depleted forest along the road, in dry, sandy soils, at elevations up to 1,200 metres in Laos[443 ]."
6,Range,"E. Asia - southern China, India, Myanmar, Thailand, Cambodia, Vietnam."
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Vernicia montana 1.JPEG, https://pfaf.org/../Admin/PlantImages/Vernicia montana 2.JPEG"
13,Summary,"A plant species in the spurge family that is native to Southeast Asia, southern China, and Taiwan, Mu Oil Tree or Vernicia montana is a deciduous tree about 20 m in height. It has large leaves with three lobes. The trunk is straight and can be up to 25 cm in diameter. The flowers are white arranged in clusters. The fruit is a globular drupe, wrinkled, and green to yellow in color. Each fruit is consist of three seeds that are rich in oil. Said oil is used as wood varnish or finish. It is also used in the manufacture of paints and Chinese black ink, for waterproofing cloth and paper, caulking and painting ships, as a lamp oil, and for insulating electric wires. It can also be processed into soap or linoleum. Whole plant is poisonous hence no plant part is edible. Medicinally, the oil is used to treat skin diseases. The wood is only suitable for simple construction, core-stock for plywood, paper pulp, and for fuel. The tree is planted in some areas as an ornamental or shade tree."
14,Physical Characteristics,"Vernicia montana is an evergreen Tree growing to 12 m (39ft) by 10 m (32ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Bees, Butterflies. The plant is not self-fertile.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,Aleurites montanus (Lour.) E.H.Wilson Aleurites vernicius (Corr?a) Hassk Dryandra vernicia Corr?a El
16,Plant Habitats,
17,Edible Parts,
18,Edible Uses,"Oil: Oil,Oil: "
19,Edible Uses Description,e known
20,Medicinal Uses,"Parasiticide: Treats external parasites such as ringworm This should perhaps be joined with Parasiticide in ,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain.,Skin: Plants used in miscellaneous treatments for the skin."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Parasiticide  Purgative  SkinThe oil is used to treat parasitic and other skin diseases and is a strong purgative[299 ]. It is a component of nearly all Chinese plasters[299 ]. The oil contains eleostearic acid, which is a virulent purgative when taken internally[299 ]. Other components of the fruits include tannins, phytosterols and a poisonous saponin[299 ]."
