,Attributes,Description,age
0,Latin Name,Picea rubens,
1,Common Name,Red Spruce,
2,Family,Pinaceae,
3,USDA hardiness,6-7,
4,Known Hazards,"The sawdust, the resin from the trunk and even the needles can cause dermatitis in some people[222].",
5,Habitats,"At or near sea level in the northern part of its range, where it grows in swamps, along bogs or on well-drained slopes. In the south it is found in mountain ranges, usually in thin soils[229].",
6,Range,"Eastern N. America - Newfoundland to New England and North Carolina, south to Tennessee and Georgia.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PiceaRubens.jpg, https://pfaf.org/../Admin/PlantImages/PiceaRubens2.jpg",
13,Summary,"Bloom Color: Red. Main Bloom Time: Late spring, Mid spring. Form: Pyramidal.",
14,Physical Characteristics,"Picea rubens is an evergreen Tree growing to 30 m (98ft 5in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 3. It is in leaf all year, and the seeds ripen from October to November. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in nutritionally poor soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It cannot grow in the shade. It prefers  moist soil. The plant can tolerates strong winds but not maritime exposure. It cannot tolerate atmospheric pollution.",
15,Synonyms,P. rubra. (DuRoi.)Link.,
16,Plant Habitats,Woodland Garden Canopy;,
17,Edible Parts,"Flowers: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.,Shoots: ",
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"oots. An emergency food, used when all else fails[177]. Young male catkins - raw or cooked. Used as a flavouring[172]. Immature female cones - cooked. The central portion, when roasted, is sweet and syrupy[172]. The cones are 3 - 5cm in diameter[82]. Inner bark - dried, ground into a powder and then used as a thickener in soups etc or added to cereals when making bread[172]. An emergency food, it is only used when all else fails. Seed - raw[172]. The seed is about 2 - 4mm long[229] and is too small and fiddly to be worthwhile unless you are desperate[172]. A refreshing tea, rich in vitamin C, can be made from the young shoot tips[172, 257]. A gum is exuded from the tree as a result of injury to the sapwood. It is used for chewing[46, 61, 171].",
20,Medicinal Uses,"Pectoral: Relieves respiratory diseases, a remedy for chest diseases.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Vitamin C: Plants good for their vitamin C content",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Pectoral  Poultice  Vitamin CA tea made from the boughs has been used in the treatment of colds and to 'break out' measles[222, 257]. The pitch from the trunk has been used as a poultice on rheumatic joints, the chest and the stomach in order to relieve congestion and pain[222]. A decoction of the bark has been used in the treatment of lung complaints and throat problems[257].",
