,Attributes,Description,age
0,Latin Name,Akebia trifoliata,
1,Common Name,"Akebia, Threeleaf Akebia",
2,Family,Lardizabalaceae,
3,USDA hardiness,5-8,
4,Known Hazards,None known,
5,Habitats,"Rocky places in woods and thickets to 1800 metres[58]. Semideciduous forest margins, open forest along valleys, scrub on hillsides and by streams at elevations of 200 - 2100 metres[266].",
6,Range,"E. Asia - China, Japan, Korea.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full shade,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AkebiaTrifoliata.jpg, https://pfaf.org/../Admin/PlantImages/AkebiaTrifoliata2.jpg",
13,Summary,"Bloom Color: Purple, RedMain Bloom Time: Early spring, Late spring, Mid spring. Form: Variable height, Variable spread.",
14,Physical Characteristics,"Akebia trifoliata is a deciduous Climber growing to 9 m (29ft 6in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower in April, and the seeds ripen from September to October. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Clematis trifoliata. A. lobata.,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge; North Wall. By. East Wall. By. West Wall. By.,
17,Edible Parts,Fruit: ,
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"Fruit - raw. Sweet but insipid[2, 3, 46, 61, 105]. The fruit has a delicate flavour and a soft juicy texture[K]. The flavour can be enhanced by the addition of a little lemon juice. Valued more as a novelty, the fruit looks somewhat like a deep-purple coloured sausage[183]. The fruit is 7 - 13cm long[200]. The dried young leaves are used as a tea substitute[46, 61, 105, 183].",
