,Attributes,Description
0,Latin Name,Senna tora
1,Common Name,"Stinking Cassia, Sickle senna"
2,Family,Fabaceae or Leguminosae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,Wasteland and cultivated areas in the Himalayas[51]. To elevations of 1400 metres in Nepal[272].
6,Range,"E. Asia - China, Japan, Korea to the Phillipines, Vietnam and Indonesia."
7,Edibility Rating,(1 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SennaTora.jpg, https://pfaf.org/../Admin/PlantImages/SennaTora2.jpg"
13,Summary,
14,Physical Characteristics,"Senna tora is a ANNUAL growing to 1 m (3ft 3in).  It is in flower from May to June. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,basionym: Cassia tora L.
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,Leaves: 
18,Edible Uses,Coffee: the various substitutes that can be used instead of coffee.
19,Edible Uses Description,Young leaves - cooked as a vegetable[272]. Roasted seeds are a coffee substitute[272].
20,Medicinal Uses,"Anthelmintic: Expels parasites from the gut.,Anticholesterolemic: Prevents the build up of cholesterol.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Carminative: Reduces flatulence and expels gas from the intestines.,Febrifuge: Reduces fevers.,Hepatic: Acts on the liver (for better or worse!).,Leprosy: Used to treat leprosy - a chronic bacterial infection of the skin and superficial nerves (in the skin) caused by Mycobacterium leprae.,Ophthalmic: Treats eye complaints.,Parasiticide: Treats external parasites such as ringworm This should perhaps be joined with Parasiticide in ,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anthelmintic  Anticholesterolemic  Antispasmodic  Carminative  Febrifuge  Hepatic  Leprosy  Ophthalmic  Parasiticide  PurgativeThe leaves and the seeds are anticholesterolemic, antispasmodic, carminative, emollient, hepatic, ophthalmic and purgative[51, 147, 176, 272, 279]. The powdered leaves are used in the treatment of indigestion and stomach pain[272].The leaves are used externally in the treatment of skin diseases[146, 272]. The seed contains anthraquinones and naphthopyrones[279]. It is anthelmintic, antibacterial, antifungal and hepatic[272, 279]. The seed is used in Korea to treat constipation, oedema, glaucoma, nyctalopia and to protect the liver[279]. A paste made from the seed is used externally in Nepal to treat leucoderma, leprosy and itchy skin[272]. A paste made from the roots, mixed with lemon juice (Citrus limon) is applied as a poultice to treat ringworm[272]. A decoction of the fruit is used in the treatment of fevers[272]."
22,Other Uses,"Parasiticide: Kills external body parasites such as hair lice.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc."
23,Other Uses Description,The seeds (does this mean the pods?) are a source of tannin[146].
24,Cultivation Details,
25,Cultivation Details Description,"See also [51], [240]. C. Tora Benth. = Senna obtusifolia[200]."
26,Plant Propagation,"Seed - scarify and then pre-soak the seed for 2 - 3 hours in warm water before sowing it from early spring to early summer in a warm greenhouse[138]. The seed usually germinates in 1 - 12 weeks at 23°c[138]. Prick out the seedlings into individual pots once they are large enough to handle and grow them on in the greenhouse. Do not plant them out until the following spring[138]. Division as growth commences in spring[11]. Cuttings of moderately ripe wood, July in a frame[1]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
