,Attributes,Description
0,Latin Name,Phytelephas aequatorialis
1,Common Name,"Vegetable ivory, Corozo, Ivory palm"
2,Family,Arecaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"An understorey palm of the rain forest, growing on wet lowlands, often near rivers, on the coastal plain; ascending to 1,500 metres[768 ]. It is often left in pastures when the forest is cleared[768 ]."
6,Range,S. America - western Ecuador.
7,Edibility Rating,(2 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Phytelephas aequatorialis 1.JPEG, https://pfaf.org/../Admin/PlantImages/Phytelephas aequatorialis 2.JPEG"
13,Summary,"Phytelephas aequatorialis or also known as Vegetable Ivory or Corozo is a tropical, dioecious palm found in Australia, Brazil, Central America, Ecuador, Panama, Peru, and other parts of South America. It is a solitary palm growing about 16 m tall, with trunk diameter of up to 30 cm. It has a large and round leaf crown, with each leaf measuring about 5-6 m long. It is the main source of a botanical alternative to ivory known as Ecuadorean vegetable ivory or tagua. The seed is edible. Liquid endosperm is consumed as a drink. The leaves are cooked and the apical buds are eaten as a vegetable. The endocarp is very hard and used for making buttons, chess pieces, etc. The leaves are used as a thatch."
14,Physical Characteristics,"Phytelephas aequatorialis is an evergreen Tree growing to 12 m (39ft) by 5 m (16ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Beetles, Flies, Bees. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,Palandra aequatorialis (Spruce) O.F.Cook
16,Plant Habitats,
17,Edible Parts,"Fruit: ,Leaves: ,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,"Apical bud: Typically, the end of a shoot contains an apical bud, which is the location where shoot growth occurs.,Drink: not including plant saps, tea or coffee substitutes."
19,Edible Uses Description,"s eaten in various ways. When immature, the liquid endosperm is used as a refreshing drink[768 ]. As it becomes harder and more jelly-like, it is eaten as a food[768 ]. The orange, fleshy fruit is eaten as a delicacy[768 ]. Leaves - cooked[763 ]. The apical bud, often known as a 'palm heart', is eaten as a vegetable[763 ]. Eating this bud leads to the death of the tree because it is unable to make side shoots[K ]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,"Beads: Used as necklaces etc.,Buttons: Plants that can be used as buttons. Not including making buttons from wood.,Thatching: Used for making thatched roofs."
23,Other Uses Description,"Other Uses: The endocarp of the seed is very hard. Known as vegetable ivory, it is used for making buttons, chess pieces and ornamental articles of various kinds[324 , 768 ]. The leaves are used as a thatch[768 ]."
24,Cultivation Details,
25,Cultivation Details Description,"A dioecious species, both male and female forms need to be grown if fruit and seed are required[768 ]."
26,Plant Propagation,Seed -
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
