,Attributes,Description,age
0,Latin Name,Pycnanthemum pilosum,
1,Common Name,"Mountain Mint, Whorled mountainmint",
2,Family,Lamiaceae or Labiatae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,"Dry to moist woods, thickets and clearings[43].",
6,Range,"Eastern N. America - Ontario and Michigan south to Tennessee, Arkansas and Oklahoma.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PycnanthemumPilosum.jpg, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Pycnanthemum pilosum is a PERENNIAL growing to 1.5 m (5ft) by 0.6 m (2ft in).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from August to September, and the seeds ripen from September to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil.",
15,Synonyms,Koellia pilosa.,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;,
17,Edible Parts,Leaves: ,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,eaFlower buds and leaves - raw or cooked[K]. A nice addition to salads or used as a condiment. The fresh or dried leaves are brewed into a delicious mint-like tea[183].,
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,Succeeds in most soils[1] but prefers a rich loamy soil in full sun or partial shade with plenty of moisture in the growing season[200]. A good butterfly plant[K].,
26,Plant Propagation,"Seed - sow spring or autumn in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. If there are sufficient seeds they can be sown in an outdoor seedbed in April. Division in spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
