,Attributes,Description,age
0,Latin Name,Escontria chiotilla,
1,Common Name,"Chiotilla, Jiotilla",
2,Family,Cactaceae,
3,USDA hardiness,9-11,
4,Known Hazards,Sharp spines,
5,Habitats,"It is a tropical plant growing in deciduous forest and xerophyllous scrub tropical. It grows in arid places. It occurs in areas with a temperature of 25°C and a rainfall of 1,340 mm.",
6,Range,"Mesoamerica. Mexico (Puebla, Michoacán, Oaxaca, Guerrero).",
7,Edibility Rating,(4 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Escontria_chiotilla1.JPEG, https://pfaf.org/../Admin/PlantImages/Escontria_chiotilla2.JPEG",
13,Summary,"A cactus. This is the only species in the Genus Escontria. The fruit is sweet, edible and very delicious with a gooseberry flavour. It is used in marmalade and ice cream and as a juice. It makes a good living fence.",
14,Physical Characteristics,"Escontria chiotilla is an evergreen Perennial growing to 7 m (23ft) by 4 m (13ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,Cereus chiotilla F.A.C. Weber. Myrtillocactus chiotilla (F.A.C. Weber) P.V. Heath,
16,Plant Habitats,,
17,Edible Parts,Fruit: ,
18,Edible Uses,"Drink: not including plant saps, tea or coffee substitutes.",
19,Edible Uses Description,Edible Portion: Fruit. The purple fleshy fruit are eaten fresh.  They are also used in marmalade and ice cream.  They are also used for juice. The fruit are also dried and said to have a gooseberry flavour. They are sold in Tehucan markets under the name geotilla and tuna [183].,
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None Known,
22,Other Uses,"Fencing: Plants that can be used for fencing.,Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.",
23,Other Uses Description,Carbon Farming Solutions - Agroforestry Services: living fence (Agroforestry is a land use management system in which trees or shrubs are grown around or among crops or pastureland). : bank.,
24,Cultivation Details,"Agroforestry Services: Living fence: Simply managed rows of shrubs and trees.,Fodder: Bank: Fodder banks are plantings of high-quality fodder species. Their goal is to maintain healthy productive animals. They can be utilized all year, but are designed to bridge the forage scarcity of annual dry seasons. Fodder bank plants are usually trees or shrubs, and often legumes. The relatively deep roots of these woody perennials allow them to reach soil nutrients and moisture not available to grasses and herbaceous plants.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.",
25,Cultivation Details Description,Agroforestry Services: Living fence  Fodder: Bank  Management: Standard  Regional CropClimate: tropical highlands. Humidity: arid to semi-arid. Full Sun to Partial Shade. Drought-tolerant; suitable for xeriscaping. Soil pH: 6.1 (mildly acidic) to 7.8 (mildly alkaline). Carbon Farming Solutions - Cultivation: regional crop. Management: standard (Describes the non-destructive management systems that are used in cultivation) [1-1].,
26,Plant Propagation,"Seed - direct sow after last frost. Seed Collecting: Allow unblemished fruit to ripen; clean and dry seeds. Unblemished fruit must be significantly overripe before harvesting seed; clean and dry seeds. Properly cleaned, seed can be successfully stored.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
