,Attributes,Description,age
0,Latin Name,Carica papaya,
1,Common Name,"Papaya, Mamo, Melon Tree",
2,Family,Caricaceae,
3,USDA hardiness,9-12,
4,Known Hazards,Older leaves contain the alkaloid carpaine[ 298 ].,
5,Habitats,Not known as a truly wild plant,
6,Range,"The original habitat is believed to be Central America and southern Mexico, but is not known for certain.",
7,Edibility Rating,(5 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Carica papaya5.jpg, https://pfaf.org/../Admin/PlantImages/Carica papaya7.jpg",
13,Summary,"Papaya or Carica papaya otherwise known as Mam'o or Melon Tree is one of the most popular trees cultivated for its tropical fruits. It grows up to 10 m tall with a non-woody, hollow bole of up to 30 cm in diameter. The fruit is consumed raw or cooked. It can be eaten fresh when ripe or as vegetable (immature fruits), processed, preserved, or dried. The seeds are used as spice; the male flowers and young leaves are also edible when cooked. Papaya is also valued for its medicinal uses. It is a source of the enzyme papain which is a digestive stimulant, and can be used in wounds. The fruit is used to treat diabetes, hypertension, warts, diarrhoea, high blood pressure, and painful womb. The leaves are applied externally to wounds to aid in the healing process. It is cooked and used against malaria, irregular bowel movement in children, and threadworms and roundworms. Latex obtained from the trunk is used in wounds as well, and in gums to relieve toothache. Young leaves are used as mulch.",
14,Physical Characteristics,"Carica papaya is an evergreen Tree growing to 8 m (26ft) by 4 m (13ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender. The flowers are pollinated by Bees, Moths, Wind. The plant is not self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It cannot grow in the shade. It prefers  moist soil. The plant is not wind tolerant.",
15,Synonyms,Carica bourgeaui Solms Carica citriformis J.Jacq. ex Spreng. Carica citriformis Jacq. Carica cubensi,
16,Plant Habitats,,
17,Edible Parts,"Flowers: ,Fruit: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Drink: not including plant saps, tea or coffee substitutes.",
19,Edible Uses Description,"Fruit, Flowers, Leaves, Vegetable, Seeds - spice. Fruit - raw or cooked. The vitamin-rich fruit has a firm, creamy texture and a delightful flavour reminiscent of melon and apricot[ 200 ]. Delicious raw[ 301 , K ], it is a very versatile fruit and can also be preserved, dried, cooked in pies, made into jam, ice cream, jellies, sherbets etc[ 301 ]. The immature green fruit can be eaten as a vegetable, either boiled, baked, made into chutneys, jams or added to vegetable soups etc[ 296 , 301 ]. Seeds - used as a spice, especially in salad dressings[ 296 , 301 ]. A pungent, mustard and cress-like flavour[ 238 ]. Male flowers - cooked and used as a green vegetable[ 296 ]. A bitter flavour, it is probably best to change the water at least once during the cooking[ 296 ]. Very young leaves - cooked[ 298 , 418 ]. A strong bitter flavour[ 298 ]. Some caution is advised since older leaves contain alkaloids[ 298 ].",
20,Medicinal Uses,"Abortifacient: Causes an abortion.,Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Aphrodisiac: Increases the sexual appetite.,Appetizer: Improves the appetite,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Cancer: Used in the treatment of cancer.,Digestive: Aids digestion.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Hypotensive: Reduces blood pressure, it is used in the treatment of high blood pressure,Kidney: Used in the treatment of kidney diseases,Laxative: Stimulates bowel movements in a fairly gentle manner.,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Parasiticide: Treats external parasites such as ringworm This should perhaps be joined with Parasiticide in ,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain.,Skin: Plants used in miscellaneous treatments for the skin.,Vermifuge: Expels and kills internal parasites.",
