,Attributes,Description,age
0,Latin Name,Pinus ponderosa,
1,Common Name,"Ponderosa Pine, Washoe pine",
2,Family,Pinaceae,
3,USDA hardiness,4-8,
4,Known Hazards,"The wood, sawdust and resins from various species of pine can cause dermatitis in sensitive people[222].",
5,Habitats,"Found in a variety of soils from sea level to 2800 metres[229], though mainly inland and in drier areas[60]. The best growth is from trees growing in deep well-drained soils[229].",
6,Range,Western N. America - British Columbia to N. Mexico.,
7,Edibility Rating,(3 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PinusPonderosa.jpg, https://pfaf.org/../Admin/PlantImages/PinusPonderosa2.jpg",
13,Summary,,
14,Physical Characteristics,"Pinus ponderosa is an evergreen Tree growing to 25 m (82ft) by 7 m (23ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 4. It is in leaf all year, in flower in June, and the seeds ripen in October. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind. The plant is not self-fertile.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid and neutral soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerates strong winds but not maritime exposure.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Canopy;,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.",
19,Edible Uses Description,"rk - raw or cooked[257]. Mucilaginous[105, 161, 213]. Best harvested in the spring[257]. The inner bark can be eaten fresh, but is more often dried, ground into a powder and either used as a thickener in soups or is mixed with flour for making bread etc[K]. Seed - raw or cooked[63, 64, 105, 226, 257]. Rich in oil, the seed has a slightly resinous flavour. Quite small, it is only about 8mm long[200]. The seed can be crushed into a meal and used in making bread etc[213]. The resin has been chewed as a gum[226, 257]. Young male cones have been chewed for the juice[257]. A vanillin flavouring is obtained as a by-product of other resins that are released from the pulpwood[200].",
20,Medicinal Uses,"Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Febrifuge: Reduces fevers.,Ophthalmic: Treats eye complaints.,Pectoral: Relieves respiratory diseases, a remedy for chest diseases.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Rubefacient: A counter-irritant and external stimulant, it produces inflammation and redness of the skin.,Salve: Soothes and heals damaged skin.,Skin: Plants used in miscellaneous treatments for the skin.,Vermifuge: Expels and kills internal parasites.,Vulnerary: Promotes the healing of wounds.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiseptic  Diuretic  Febrifuge  Ophthalmic  Pectoral  Poultice  Rubefacient  Salve  Skin  Vermifuge  VulneraryPonderosa pine was employed medicinally by several native North American Indian tribes, who valued it especially for its antiseptic and vulnerary properties, using it to treat a range of skin problems, cuts, wounds, burns etc[257]. It was also valued for its beneficial effect upon the respiratory system and was used to treat various chest and lung complaints[257]. The turpentine obtained from the resin of all pine trees is antiseptic, diuretic, rubefacient and vermifuge[4]. It is a valuable remedy used internally in the treatment of kidney and bladder complaints and is used both internally and as a rub and steam bath in the treatment of rheumatic affections[4]. It is also very beneficial to the respiratory system and so is useful in treating diseases of the mucous membranes and respiratory complaints such as coughs, colds, influenza and TB[4]. Externally it is a very beneficial treatment for a variety of skin complaints, wounds, sores, burns, boils etc and is used in the form of liniment plasters, poultices, herbal steam baths and inhalers[4]. The branches are used in herbal steam baths as a treatment for muscular pains[257]. A decoction of the plant tops has been used in the treatment of internal bleeding and high fevers[257]. An infusion of the dried buds has been used as an eye wash[257].",
22,Other Uses,"Basketry: Plant used in making baskets and other items such as chairs. Includes plants that are only used as an ornamental addition.,Cosmetic: Used to improve the physical appearence of a person.,Dye: Plants that provide dyes.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Herbicide: Plants or plant extracts that can inhibit the growth of other plants.,Insulation: Providing insulation against extremes of temperature, sound or electricity.,Resin: Used in perfumery, medicines, paints, soap making etc. This also includes turpentine, which is extracted from many resins and used as a preservative, water proofer etc,,Shelterbelt: Wind resistant plants than can be grown to provide shelter in the garden etc.,Strewing: Plants, usually aromatic, that are strewn on the floor to give a nice smell, repel insects etc.,Tinder: Used for starting fires. See also Kindling.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
