,Attributes,Description
0,Latin Name,Acrocarpus fraxinifolius
1,Common Name,"Pink Cedar, Shingle Tree"
2,Family,Fabaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"Evergreen gallery forest[303 ]. Montane rain forest and deciduous monsoon forest[200 ]. Sparse forests at elevations of 1,000 - 1,200 metres in southern China[266 ]."
6,Range,"E. Asia - China, Indian subcontinent, Myanmar Thailand, Laos, Malaysia, Indonesia."
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Acrocarpus_fraxinifolius_Pink-Cedar,-Shingle-Tree.jpg, https://pfaf.org/../Admin/PlantImages/Acrocarpus fraxinifolius2.JPG"
13,Summary,"Acrocarpus fraxinifolius - Pink Cedar or Shingle Tree, is a large deciduous emergent tree that can reach 60m in the right conditions. Older trees have massive plank buttresses and the stem, light grey and thinly barked, can be over 75% free of branches. Thin horizontal branches. Bi-pinnate leaves with 3-4 compound leaves with 5-6 elliptical, lanceolate leaflets up to 10 cm long and bright red when young. Red-Orange, Pale Green flowers appear on tree when leafless. Fruit is an elongated and flattened pod, long-stipitate, and narrowly winged. Acrocarpus fraxinifolius has very deep roots up to 4.5m. Commonly grown throughout the tropics in plantations for its wood especially in badly degraded areas which are not protected from cattle grazing. It?s used as shade trees in the coffee plantations in India. The timber is recommended for making furniture and cabinets/tea boxes. Acrocarpus fraxinifolius has been identified as one of the food plant for the endangered lion tailed macaque during the period of fruit scarcity."
14,Physical Characteristics,"Acrocarpus fraxinifolius is a deciduous Tree growing to 30 m (98ft) by 22 m (72ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender. The flowers are pollinated by Bees, Insects. It can fix Nitrogen. It is noted for attracting wildlife. Suitable for: medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Acrocarpus combretiflorus Teijsm. & Binn. Acrocarpus grandis (Miq.) Miq. Mezoneurum grande Miq.
16,Plant Habitats,
17,Edible Parts,
18,Edible Uses,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.
19,Edible Uses Description,None Known
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None Known
22,Other Uses,"Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Pioneer: Plants, usually trees and shrubs, that can be used to reforest land.,Shelterbelt: Wind resistant plants than can be grown to provide shelter in the garden etc.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents.,Wood: A list of the trees and shrubs that are noted for having useful wood."
23,Other Uses Description,"Agroforestry Uses: The tree has an extensive root system and has been recommended for reinforcing riverbanks and stabilizing terraces[ 303 ]. A natural pioneer species, it is fast growing and adds atmospheric nitrogen to the soil. It has proved to be very good for the reforestation of open areas[ 303 ]. Its leaf fall adds nutrients and humus to the soil and are suitable for mulching[ 303 ]. It is ideal as a shade tree on tea and coffee plantations[ 303 ]. It is known to have been planted as a windbreak in some areas[ 303 ]. Other Uses The wood exudes a gum-like resin when the trees are felled[ 303 ]. The sapwood is whitish; the heartwood is bright red to brownish-red with darker veins, making it very decorative. The wood is not very durable and is prone to attack by fungi and insects, but it impregnates well[ 303 ]. The grain is straight to slightly interlocked, sometimes wavy; the texture is coarse and even; the is wood is lustrous[ 299 ]. It is heavy, moderately hard, and compact. It is easy to work with tools and is well suited for turnery, carving and polishing[ 303 ]. The wood is used for interior trim, panelling, furniture and cabinet work. Because it splits easily and regularly, it makes excellent roof shingles[ 307 ]. Within its native range it is also used for general construction, floors, stairways, doors, tea crates, beehive frames, and after being impregnated, for railway ties[ 303 ]. The wood is sometimes used for firewood in many places[ 303 ]."
24,Cultivation Details,
