,Attributes,Description
0,Latin Name,Carapa guianensis
1,Common Name,Andiroba
2,Family,Meliaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"A canopy or subcanopy layer element of lowland rainforest, sometimes in pure stands, preferring marsh edge, swamp forests, alluvial riverbanks and periodically flooded plains[ 303 ]."
6,Range,"S. America - Brazil, Peru, Ecuador, Colombia, Venezuela, the Guyanas; C. America - Panama to Guatemala; Caribbean - Trinidad to Dominican Republic."
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(4 of 5)
11,Care (info),"Tender,Moist Soil,Wet Soil,Full shade,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Carapa_guianensis_1.jpg, https://pfaf.org/../Admin/PlantImages/Carapa guianensis 2.jpg"
13,Summary,"Andiroba, Carapa guianensis, is deciduous of up to 55 m tall with a straight, cylindrical, buttressed bole of up to 90 cm in diameter. It is found in the Amazon, Central America, and the Carribean. The bark is used in the treatment of malaria, stomach pain, diarrhoea, dysentery, rheumatism, and various skin conditions. The leaves are boiled in water and used to treat wounds and ulcers. A fruit rind decoction is used for fevers and intestinal worms. Carapa oil is obtained from the seed of andiroba. It is bitter, cream in colour, highly acidic, and has a very unpleasant smell. It is anti-inflammatory, demulcent, and soothing and is used for treating various pulmonary and skin conditions, and as an effective mosquito repellent. Andiroba is harvested from the wild for its highly valued timber commonly used in furniture making. Two types of wood are recognized namely the Red or Hill Crabwood and the White Crabwood. The former is heavier and of superior quality while the latter is lighter."
14,Physical Characteristics,"Carapa guianensis is an evergreen Tree growing to 35 m (114ft) by 20 m (65ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist or  wet soil."
15,Synonyms,Amapa guinaensis (Aubl.) Steud. Carapa latifolia Willd. ex C.DC. Carapa macrocarpa Ducke Carapa nica
16,Plant Habitats,
17,Edible Parts,
18,Edible Uses,"Oil: Oil,Oil: "
19,Edible Uses Description,. See medical uses below. The oil should not be consumed because it is poisonous in quantity[ 46 ]. The seed contains up to 70% oil[ 419 ].
20,Medicinal Uses,"Analgesic: Relieves pain.,Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antifungal: An agent that inhibits or destroys fungi. Used in the treatment of various fungal problems such as candida.,Antiinflammatory: Reduces inflammation of joints, injuries etc.,Antirheumatic: Treats rheumatism.,Antitussive: Prevents or relieves coughing.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Bitter: Increases the appetite and stimulates digestion by acting on the mucous membranes of the mouth. Also increases the flow of bile, stimulates repair of the gut wall lining and regulates the secretion of insulin and glucogen.,Demulcent: Soothes, lubricates and softens irritated tissues, especially the mucous membranes.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Eczema: Used in the treatment of eczema - a chronic health condition that affects the skin, causing redness, dryness, itching and infections.,Febrifuge: Reduces fevers.,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Parasiticide: Treats external parasites such as ringworm This should perhaps be joined with Parasiticide in ,Skin: Plants used in miscellaneous treatments for the skin."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Analgesic  Antidiarrhoeal  Antifungal  Antiinflammatory  Antirheumatic  Antitussive  Astringent  Bitter  Demulcent  Dysentery  Eczema  Febrifuge  Malaria  Parasiticide  SkinThe bark contains tannins and a bitter-tasting alkaloid, carapine. It is astringent, bitter and febrifuge[ 303 , 348 ]. It is used internally in the treatment of malaria, stomach aches, diarrhoea, dysentery and rheumatism[ 348 , 378 ]. The stem bark is used externally as a wash for treating a wide range of skin complaints including the spots of chicken pox and measles; eczema, ulcers, burns, wounds and sores[ 348 ]. The leaves are boiled in water and used as a wash on itchy skin, wounds and persistent ulcers[ 303 , 348 ]. A fruit rind decoction is taken orally for the treatment of fevers and intestinal worms[ 303 ]. A cream-coloured, intensely bitter oil of high acidity and very unpleasant smell, called 'carapa oil', is obtained from the seeds[ 378 ]. The oil is anti-inflammatory, demulcent and soothing[ 348 ]. A decoction is taken orally in the treatment of hepatitis and tetanus[ 303 ]. It is used to treat a range of pulmonary conditions including a hacking cough, bronchial tract discomforts and lung problems[ 348 ]. Applied externally, it is used as a skin lotion and softener, especially for children with thrush and dried, cracked skin; and to treat a range of skin conditions including eczema, ringworm, running sores, pain, swelling and itching. It is applied three times daily to treat painful piles[ 348 ]. It is rubbed on to a painful stomach and used to reduce pus-filled abscesses[ 348 ]. It is mixed with anatta paste (Bixa orellana) and applied it to the hair and skin in order to repel mosquitoes, sand fleas, ticks, lice and other biting insects[ 348 ]. A drop of the oil, combined with a drop of red lavender, is used to treat thrush in children[ 348 ]. The grated nut is mixed with hot water, and drunk as a treatment for malaria, diarrhoea and dysentery, and to reduce excessive menstrual flow[ 348 ] Applied externally, the grated nut is mixed with palm oil and used as an analgesic for muscular aches and pains; as an antifungal; as a treatment for dry skin, sores and eczema; for relieving itches caused by measles and chicken pox[ 348 ]."
22,Other Uses,"Containers: Plants, such as gourds, that can be used as containers. Does not include baskets or containers made from wood.,Furniture: A few miscellaneous uses that do not fit easily into other headings.,Hair: Plants used as hair shampoos, tonics, to treat balding etc.,Insecticide: Kills insects.,Lighting: Plants that can be used as torches etc. See also Oil and Wax.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Paper: Related to the entry for Fibre, these plants have been specifically mentioned for paper making.,Parasiticide: Kills external body parasites such as hair lice.,Repellent: Plants that are said to deter but not necessarily kill various mammals, birds, insects etc.,Soap making: Plants used as an ingredient in making soaps. Does not include the essential oils, dyes and oils that are also used in making soap.,Soil conditioner: Plants grown to improve the structure of the soil. See also Green manures.,Soil reclamation: Plants that can be grown in such circumstances an the spoil tips of mines in order to restore fertility.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Wood: A list of the trees and shrubs that are noted for having useful wood."
