,Attributes,Description
0,Latin Name,Tilia americana
1,Common Name,"American Basswood, Carolina basswood, Basswood, AmericanBasswood, American Linden"
2,Family,Tiliaceae
3,USDA hardiness,3-9
4,Known Hazards,Frequent consumption of the tea made from the flowers may cause heart damage[222].
5,Habitats,"Rich, often moist, soils of woods and bottomlands, often forming pure stands[82, 227]."
6,Range,"Central and Eastern N. America - New Brunswick to Florida, west to Texas and Manitoba."
7,Edibility Rating,(3 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/TiliaAmericana.jpg, https://pfaf.org/../Admin/PlantImages/TiliaAmericana2.jpg"
13,Summary,"Bloom Color: Green, Yellow. Main Bloom Time: Early summer, Late summer, Mid summer. Form: Oval, Pyramidal."
14,Physical Characteristics,"Tilia americana is a deciduous Tree growing to 25 m (82ft) by 12 m (39ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 3 and is not frost tender.  It is in flower in July, and the seeds ripen in October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. The plant can tolerates strong winds but not maritime exposure."
15,Synonyms,
16,Plant Habitats,Woodland Garden Canopy;
17,Edible Parts,"Flowers: ,Leaves: "
18,Edible Uses,"Sap: usually of trees and usually but not always used as a drink.,Chocolate: substitutes for chocolate, that is.,Sweetener: includes sugar substitutes.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"aYoung leaves - raw or cooked[257]. A mild flavour and a tender but mucilaginous texture, they are very nice in salads[K]. The leaves can be cooked as greens[257]. Sap - obtained from next to the bark and used as a refreshing drink[105, 161, 177]. It can also be concentrated into a syrup and used as a sweetener[183]. Flowers - raw. They can be added to salads[183]. The flowers are used as a tea substitute. They are sweet and fragrant[183]. A very good chocolate substitute is made from a paste of the ground fruits and flowers[2, 105, 177, 183]. Trials on marketing the product failed because the paste decomposes readily[2]."
20,Medicinal Uses,"Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Demulcent: Soothes, lubricates and softens irritated tissues, especially the mucous membranes.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Ophthalmic: Treats eye complaints.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Vermifuge: Expels and kills internal parasites."
