,Attributes,Description,age
0,Latin Name,Raphanus raphanistrum,
1,Common Name,Wild Radish,
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"A weed of fields and pastures[9, 17], usually on sandy non-calcareous soils[13]",
6,Range,"Europe, including Britain, from Norway south to N. Africa.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/RaphanusRaphanistrum.jpg, https://pfaf.org/../Admin/PlantImages/RaphanusRaphanistrum2.jpg",
13,Summary,,
14,Physical Characteristics,"Raphanus raphanistrum is a ANNUAL growing to 1.2 m (4ft).  It is not frost tender. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Flowers: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.,Seedpod: things such as Okra, French and Runner beans.",
18,Edible Uses,"Oil: Oil,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Oil: ",
19,Edible Uses Description,"oung leaves - raw or cooked[2, 105]. A somewhat hot taste, they are finely cut and added to salads or used as a potherb[183]. It is best to use just the young leaves in spring, older leaves soon become bitter[9]. Seed - raw or cooked. A very pungent flavour, the seed can be ground into a powder and made into a paste when it is an excellent substitute for mustard[2, 9, 115, 183]. The sprouted seeds have a somewhat hot spicy flavour and are a tasty addition to salads[183]. Flowers - raw. A nice addition to salads. The flower buds are used as a broccoli substitute, they should be lightly steamed for no more than 5 minutes[9]. Young seedpods - raw. Crisp and juicy, they must be eaten when young because they quickly become tough and fibrous[K]. An edible oil is obtained from the seed[115].",
20,Medicinal Uses,Antirheumatic: Treats rheumatism.,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.AntirheumaticAntirheumatic[13].,
22,Other Uses,"Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.",
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Prefers a rich soil with ample moisture[16, 52]. Dislikes very heavy soils[37]. This plant is a host of an eelworm that attacks cultivated crops[13]. This species is possibly the original source of the cultivated radish, R. sativus[46]. The flowers are very attractive to bees[108].",
26,Plant Propagation,Seed - sow spring in situ. Germination should take place within 2 weeks.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
