,Attributes,Description,age
0,Latin Name,Polygonum aviculare,
1,Common Name,"Knotweed, Prostrate knotweed",
2,Family,Polygonaceae,
3,USDA hardiness,4-8,
4,Known Hazards,"Although no specific mention has been made for this species, there have been reports that some members of this genus can cause photosensitivity in susceptible people. Many species also contain oxalic acid (the distinctive lemony flavour of sorrel) - whilst not toxic this substance can bind up other minerals making them unavailable to the body and leading to mineral deficiency. Having said that, a number of common foods such as sorrel and rhubarb contain oxalic acid and the leaves of most members of this genus are nutritious and beneficial to eat in moderate quantities. Cooking the leaves will reduce their content of oxalic acid. People with a tendency to rheumatism, arthritis, gout, kidney stones or hyperacidity should take especial caution if including this plant in their diet since it can aggravate their condition[238].",
5,Habitats,"Waste places, roadsides, railway embankments and the coast[9]. A common garden weed[1].",
6,Range,"Throughout Europe, including Britain, to Temperate Asia.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PolygonumAviculare.jpg, https://pfaf.org/../Admin/PlantImages/PolygonumAviculare2.jpg",
13,Summary,,
14,Physical Characteristics,"Polygonum aviculare is a ANNUAL growing to 0.3 m (1ft).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from June to October, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. The plant can tolerate maritime exposure.",
15,Synonyms,P. heterophyllum. P. littorale.,
16,Plant Habitats,,
17,Edible Parts,"Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"Young leaves and plants - raw or cooked[105, 177]. Used as a potherb[183], they are very rich in zinc[179]. A nutritional analysis is available[218]. Seed - raw or cooked. Rather small and fiddly to utilize, they can be used in all the ways that buckwheat (Fagopyrum esculentum) is used, either whole or dried and ground into a powder for use in pancakes, biscuits and piñole[4, 55, 106, 161, 183]. The leaves are a tea substitute[183].",
20,Medicinal Uses,"Anthelmintic: Expels parasites from the gut.,Antiphlogistic: Reduces inflammation.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Cardiotonic: A tonic for the heart.,Cholagogue: Increases the flow of bile and its discharge from the body.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Emetic: Induces vomiting.,Emollient: Softens the skin, causing warmth and moisture.,Expectorant: Clears phlegm from the chest by inducing coughing.,Febrifuge: Reduces fevers.,Haemostatic: Controls internal bleeding.,Lithontripic: Removes stones from the kidney, bladder etc.,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain.,TB: Plants used in the treatment of tuberculosis,Vasoconstrictor: Narrows the blood vessels, thereby increasing blood pressure.,Vulnerary: Promotes the healing of wounds.",
