,Attributes,Description,age
0,Latin Name,Lithospermum incisum,
1,Common Name,"Narrow-Leaf Gromwell, Narrowleaf stoneseed",
2,Family,Boraginaceae,
3,USDA hardiness,3-7,
4,Known Hazards,None known,
5,Habitats,"Dry soils of plains, foothills and ridges in mountains to 2100 metres[212].",
6,Range,"Central N. America - British Columbia to Manitoba, south to Illinois, Texas and Arizona.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/LithospermumIncisum.jpg, https://pfaf.org/../Admin/PlantImages/LithospermumIncisum2.jpg",
13,Summary,,
14,Physical Characteristics,Lithospermum incisum is a PERENNIAL growing to 0.3 m (1ft).  See above for USDA hardiness. It is hardy to UK zone 3.  It is in flower in June. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil.,
15,Synonyms,L. angustifolium. Michx. L. breviflorum.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc.",
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"Root - cooked[105, 161, 207, 212]. Eaten boiled or roasted[257]. The root has been used to make a tea[257].",
20,Medicinal Uses,"Contraceptive: Prevents fertilization occurring in females.,Kidney: Used in the treatment of kidney diseases,Miscellany: Various medicinal actions that need more clarification.,Ophthalmic: Treats eye complaints.,Pectoral: Relieves respiratory diseases, a remedy for chest diseases.,Stomachic: Aids and improves the action of the stomach.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Contraceptive  Kidney  Miscellany  Ophthalmic  Pectoral  StomachicThe root has been chewed by some native North American Indian tribes as a treatment for colds[213]. The finely powdered leaves, root and stem have been rubbed on the body in the treatment of paralyzed limbs[257]. An infusion of the root has been used in the treatment of stomach aches and kidney problems[257]. The plant has been eaten as an oral contraceptive and also as a treatment for lung haemorrhages, coughs and colds[257]. A cold infusion of the pulverized root and seed has been used as an eyewash[257]. This plant was used as a medicine by various native North American Indian tribes and interest in the plant has revived recently as a possible source of modern drugs[212]. No more details are given.",
22,Other Uses,"Beads: Used as necklaces etc.,Dye: Plants that provide dyes.,Incense: Aromatic plants that can be burnt to impart a pleasant smell, repel insects and disinfect closed areas.,Miscellany: A rag-bag of items that are difficult to categorise.",
23,Other Uses Description,"The dried plant tops have been burnt as an incense[257]. A blue dye has been obtained from the roots[257]. A red dye is obtained from the roots[274]. It is quite possible that both colours can be obtained, depending on the mordant used[K]. The seeds have been used as beads[257].",
24,Cultivation Details,,
25,Cultivation Details Description,"Requires a warm sunny position in a moderately fertile well-drained soil[1, 200]. Dislikes acid soils[1]. After producing large, conspicuous flowers in the spring, the plant produces lots of small very fertile cleistogamous flowers[274].",
26,Plant Propagation,"Seed - sow spring in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Cuttings. Division.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
