,Attributes,Description,age
0,Latin Name,Inga jinicuil,
1,Common Name,"Ice Cream Bean, Jinicuil",
2,Family,Fabaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,Moist lowland slopes[307 ].,
6,Range,Central America - Mexico to Costa Rica.,
7,Edibility Rating,(4 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Inga jinicuil 1.JPEG, https://pfaf.org/../Admin/PlantImages/Inga jinicuil 2.JPEG",
13,Summary,"Jinucuil or Ice Cream Bean, otherwise known as Inga jinicuil, is a tropical evergreen tree with a spreading crown, bright green leaves, creamy white flowers in clusters, and pod-type fruits. It is very fast-growing and widely planted in Central America as shade tree in coffee plantations. The fruit pulp is creamy white in color and slightly sweet in flavor. The seeds can also be eaten when cooked. Other common names include Coffee-shade, Guabo, Cuajiniquil and Shimbillo.",
14,Physical Characteristics,"Inga jinicuil is an evergreen Tree growing to 20 m (65ft) by 25 m (82ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender. It can fix Nitrogen. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It cannot grow in the shade. It prefers  moist soil and can tolerate drought. The plant is not wind tolerant.",
15,Synonyms,Feuilleea jinicuil (Cham. & Schltdl.) Kuntze,
16,Plant Habitats,,
17,Edible Parts,"Fruit: ,Seed: includes nuts, cereals, peas and beans.,Seedpod: things such as Okra, French and Runner beans.",
18,Edible Uses,,
19,Edible Uses Description,"Inside the seedpod lies a slightly sweet, creamy, white, high protein pulp surrounding the brown seeds[307 ]. This pulp has a flavour likened to vanilla ice cream and is considered a delicacy by many, especially children[307 , 317 ]. The seedpod is about 20cm long and 5cm wide[307 ]. Seed - cooked[317 ]. Traditionally eaten with Phaseolus beans and Chenopodiium leaves[317 ].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,"Large shade tree. Street tree. Public open space. Xerophytic. Agroforestry Uses: Used as a shade tree in coffee plantations[307 , 317 , 408 ]. This was the first species cultivated for coffee shade in Central America, but due to its susceptibility to pests it is being replaced by other Inga species[317 ]. Other Uses: None known",
24,Cultivation Details,,
25,Cultivation Details Description,"A plant for the lowland moist tropics[307 ]. Prefers a position in full sun in a fertile, well-drained soil[307 ]. Requires a position sheltered from strong winds[307 ]. Plants flower irregularly throughout the year[307 ]. The flowers are easily damaged by high winds or heavy rain[307 ]. This species has a symbiotic relationship with certain soil bacteria, these bacteria form nodules on the roots and fix atmospheric nitrogen. Some of this nitrogen is utilized by the growing plant but some can also be used by other plants growing nearby[755 ]",
26,Plant Propagation,Seed - Greenwood cuttings.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
