,Attributes,Description
0,Latin Name,Ranunculus ternatus
1,Common Name,
2,Family,Ranunculaceae
3,USDA hardiness,Coming soon
4,Known Hazards,"Although no specific record of toxicity has been found for this plant, many if not all members of this genus are poisonous. These toxins can be destroyed by heat or by drying[4, 10, 13, 19, 62, 65]. Many if not all plants in this genus also have a strongly acrid juice that can cause blistering to the skin[65, 183]."
5,Habitats,"Grassy places along rivers and in lowland[58]. Fields, grassy slopes and forests below 500 metres[266]."
6,Range,"E. Asia - China, Japan."
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,
14,Physical Characteristics,"Ranunculus ternatus is a PERENNIAL growing to 0.3 m (1ft).  It is in flower from May to July. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,R. zuchharinii. Miq.
16,Plant Habitats,Cultivated Beds;
17,Edible Uses Description,None known
18,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Miscellany: Various medicinal actions that need more clarification."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anodyne  Malaria  MiscellanyThe whole plant is anodyne[147]. It dispels congestion, retards corneal pterygium growth and is used in the treatment of corneal problems, headache, malaria and toothache[147, 218]."
20,Other Uses,Miscellany: A rag-bag of items that are difficult to categorise.
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,"We have very little information on this species and do not know if it will be hardy in Britain, though judging by its native range it should succeed outdoors at least in the milder areas of the country. The following notes are based on the general needs of the genus. Prefers a moist loamy soil[1]. A greedy plant, inhibiting the growth of nearby plants, especially legumes[54]."
24,Plant Propagation,"Seed - sow spring in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in spring."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
