,Attributes,Description,age
0,Latin Name,Ligustrum lucidum,
1,Common Name,"Chinese Privet, Glossy privet, White Wax Tree, Tree Ligustrum",
2,Family,Oleaceae,
3,USDA hardiness,8-11,
4,Known Hazards,"The fruit is mildly toxic[238]. Although no other reports of toxicity have been seen for this species, it is quite probable that other parts of the plant also contain toxins[65].",
5,Habitats,Roadsides and in river valleys[109]. Woods below 2900 metres[266].,
6,Range,E. Asia - China.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full shade,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/LigustrumLucidum.jpg, https://pfaf.org/../Admin/PlantImages/LigustrumLucidum2.jpg",
13,Summary,"Bloom Color: White. Main Bloom Time: Early summer, Late summer, Mid summer. Form: Rounded, Vase.",
14,Physical Characteristics,"Ligustrum lucidum is an evergreen Shrub growing to 10 m (32ft) by 3 m (9ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 7 and is not frost tender. It is in leaf all year, in flower from August to September, and the seeds ripen from September to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist soil. It can tolerate atmospheric pollution.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; not Deep Shade; Hedge;,
17,Edible Parts,"Leaves: ,Shoots: ",
18,Edible Uses,,
19,Edible Uses Description,"Young shoots - cooked. A famine food, used when all else fails[179]. The shoots contain a glycoside and are probably toxic[K].",
20,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Antitumor: Preventing, or effective against, tumors, it is used in the treatment of cancer. Probably synonymous with Cytotoxic.,Cardiotonic: A tonic for the heart.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Febrifuge: Reduces fevers.,Miscellany: Various medicinal actions that need more clarification.,Ophthalmic: Treats eye complaints.,Pectoral: Relieves respiratory diseases, a remedy for chest diseases.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Vulnerary: Promotes the healing of wounds.",
