,Attributes,Description,age
0,Latin Name,Erysimum cheiranthoides,
1,Common Name,Wormseed Mustard,
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,Found in many habitats from southern British Columbia to California at elevations of 750 - 3600 metres[155].,
6,Range,"N. America - Newfoundland to New Jersey, Pennsylvania and Missouri, west to the Pacific coast.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ErysimumCheiranthoides.gif, https://pfaf.org/../Admin/PlantImages/ErysimumCheiranthoides2.gif",
13,Summary,,
14,Physical Characteristics,"Erysimum cheiranthoides is a ANNUAL growing to 1 m (3ft 3in).  See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds; South Wall. In. West Wall. In.,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Skin: Plants used in miscellaneous treatments for the skin.,Vermifuge: Expels and kills internal parasites.",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Skin  VermifugeA drink made from the crushed seed is used as a vermifuge[207]. It is intensely bitter but has been used on children and expels the worms both by vomit and by excretion[4, 207]. A decoction of the root has been applied to skin eruptions[257].",
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,Requires a well-drained soil and a sunny position[200]. Dislikes acid soils[200]. Tolerates poor soils[200].,
24,Plant Propagation,Seed - sow in situ in the spring[200]. Germination should take place within 3 weeks.,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
