,Attributes,Description,age
0,Latin Name,Brassica rapa trilocularis,
1,Common Name,Indian Colza,
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,6-9,
4,Known Hazards,None known,
5,Habitats,Not known in the wild.,
6,Range,A cultivated form of B. rapa.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Brassica rapa trilocularis is a BIENNIAL growing to 0.9 m (3ft).  See above for USDA hardiness. It is hardy to UK zone 7 and is not frost tender. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,Leaves: ,
18,Edible Uses,"Oil: Oil,Oil: Oil,Oil: ,Oil: ",
19,Edible Uses Description,"es - raw or cooked. Used as a vegetable or fermented and stored for winter use[272]. A bit on the coarse side, though the young leaves can be added in moderation to salads whilst older leaves make an acceptable vegetable[K]. An edible oil is obtained from the seeds. It is used for cooking[272].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,"Lighting: Plants that can be used as torches etc. See also Oil and Wax.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.",
23,Other Uses Description,The oil from the seed is used for lighting[272]. The seed husks are used in plastering house walls[272].,
24,Cultivation Details,,
25,Cultivation Details Description,Succeeds in full sun in a well-drained fertile preferably alkaline soil[200]. Prefers a light sandy soil and dislikes a heavy soil[37]. Prefers cool moist growing conditions[16]. Succeeds in any reasonable soil. Tolerates a pH in the range 4.3 to 8.3. Indian colza is cultivated mainly in India and Nepal for its oil-rich seeds.,
26,Plant Propagation,"Seed - sow in situ April to September[206]. Some varieties can also be sown in a cold greenhouse in late autumn, winter or early spring to provide leaves overwinter and in late spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
