,Attributes,Description
0,Latin Name,Elaeagnus angustifolia
1,Common Name,"Oleaster, Russian olive"
2,Family,Elaeagnaceae
3,USDA hardiness,2-7
4,Known Hazards,None known
5,Habitats,By streams and along river banks to 3000 metres in Turkey[93].
6,Range,"Europe to W. Asia, extending as far north as latitude 55° in Russia."
7,Edibility Rating,(4 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ElaeagnusAngustifolia.gif, https://pfaf.org/../Admin/PlantImages/ElaeagnusAngustifolia2.gif"
13,Summary,"Bloom Color: White. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Oval, Spreading or horizontal."
14,Physical Characteristics,"Elaeagnus angustifolia is a deciduous Shrub growing to 7 m (23ft) by 7 m (23ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 2 and is not frost tender.  It is in flower in June, and the seeds ripen from September to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline and saline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure."
15,Synonyms,E. argentea. non Pursh. E. hortensis.
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Hedge;
17,Edible Parts,"Fruit: ,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.
19,Edible Uses Description,"Fruit - raw or cooked as a seasoning in soups[1, 2, 3, 100, 146, 74]. Dry, sweet and mealy[11, 145, 183]. The fruit can also be made into jellies or sherbets[183]. The fruit must be fully ripe before it can be enjoyed raw, if even slightly under-ripe it will be quite astringent[K]. The oval fruit is about 10mm long[200] and contains a single large seed[K]. Seed - raw or cooked. It can be eaten with the fruit though the seed case is rather fibrous[K]."
20,Medicinal Uses,"Cancer: Used in the treatment of cancer.,Febrifuge: Reduces fevers.,Pectoral: Relieves respiratory diseases, a remedy for chest diseases."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Cancer  Febrifuge  PectoralThe oil from the seeds is used with syrup as an electuary in the treatment of catarrh and bronchial affections[240]. The juice of the flowers has been used in the treatment of malignant fevers[240]. The fruit of many members of this genus is a very rich source of vitamins and minerals, especially in vitamins A, C and E, flavanoids and other bio-active compounds. It is also a fairly good source of essential fatty acids, which is fairly unusual for a fruit. It is being investigated as a food that is capable of reducing the incidence of cancer and also as a means of halting or reversing the growth of cancers[214]."
22,Other Uses,"Companion: Companion planting is the careful placement of plants (especially vegetables and herbs) which have been shown to have beneficial effects on one another.,Essential: Essential oils that are used in perfumery, medicines, paint solvents, insect repellents etc.,Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Hedge: Plants that can be grown as hedges.,Hedge: Plants that can be grown as hedges.,Wood: A list of the trees and shrubs that are noted for having useful wood."
23,Other Uses Description,"Plants can be grown as a hedge in exposed positions[29], tolerating maritime exposure[200]. It is fairly fast-growing and very tolerant of pruning, but is rather open in habit and does not form a dense screen[K]. Because the plant fixes atmospheric nitrogen, it makes a hedge that enriches the soil rather than depriving it of nutrients[K]. An essential oil obtained from the flowers is used in perfumery[74]. A gum from the plant is used in the textile industry in calico printing[74].  - hard, fine-grained. Used for posts, beams, domestic items[74, 100], it is also much used for carving[245]. The wood is an excellent fuel[74, 146]."
24,Cultivation Details,"Agroforestry Services: Nitrogen: Plants that contribute to nitrogen fixation include the legume family – Fabaceae.,Agroforestry Services: Windbreak: Linear plantings of trees and shrubs designed to enhance crop production, protect people and livestock and benefit soil and water conservation.,Fodder: Bank: Fodder banks are plantings of high-quality fodder species. Their goal is to maintain healthy productive animals. They can be utilized all year, but are designed to bridge the forage scarcity of annual dry seasons. Fodder bank plants are usually trees or shrubs, and often legumes. The relatively deep roots of these woody perennials allow them to reach soil nutrients and moisture not available to grasses and herbaceous plants.,Industrial Crop: Biomass: Three broad categories: bamboos, resprouting woody plants, and giant grasses. uses include: protein, materials (paper, building materials, fibers, biochar etc.), chemicals (biobased chemicals), energy - biofuels,Management: Coppice: Cut to the ground repeatedly - resprouting vigorously. Non-destructive management systems maintaining the soil organic carbon.,Management: Coppice: Cut to the ground repeatedly - resprouting vigorously. Non-destructive management systems maintaining the soil organic carbon.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Minor Global Crop: These crops are already grown or traded around the world, but on a smaller scale than the global perennial staple and industrial crops, The annual value of a minor global crop is under $1 billion US. Examples include shea, carob, Brazil nuts and fibers such as ramie and sisal."
