,Attributes,Description,age
0,Latin Name,Petroselinum crispum tuberosum,
1,Common Name,Hamburg Parsley,
2,Family,Apiaceae or Umbelliferae,
3,USDA hardiness,Coming soon,
4,Known Hazards,"Parsley is said to contain the alleged 'psychotroph' myristicine[218]. Although perfectly safe to eat and nutritious in amounts that are given in recipes, parsley is toxic in excess, especially when used as an essential oil[238].",
5,Habitats,Not known in the wild.,
6,Range,A garden form of P. crispum.,
7,Edibility Rating,(4 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PetroselinumCrispumTuberosum.jpg, https://pfaf.org/../Admin/PlantImages/PetroselinumCrispumTuberosum2.jpg",
13,Summary,,
14,Physical Characteristics,"Petroselinum crispum tuberosum is a BIENNIAL growing to 0.6 m (2ft) by 0.3 m (1ft in).  It is not frost tender.  It is in flower from June to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,P. crispum radicosum. Baill.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.",
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"Leaves - raw or cooked[33, 52]. Parsley is frequently used as a garnish or as a flavouring in salads and many cooked dishes, but has too strong a flavour to be eaten in quantity for most palates. The flavour of this form is inferior to the species[238]. The leaves are difficult to dry but are easily frozen[200]. Very rich in iron, parsley is also a good source of vitamins A, B and C[201]. Root - raw or cooked[16, 27, 33]. They can be grated into salads, baked or added to soups etc[183]. The root is harvested from autumn until new growth commences in the spring. It is hardy enough to be left in the ground during the winter, though can also be harvested in late autumn or early winter and stored in a cool, frost-free place, making sure that it does not dry out. Alternatively, the root can be cut into slices and then dried in a cool oven[244]. The root has a delicious flavour, intermediate between that of celery and parsley but with a nuttier flavour[37, 183]. A tea is made from the fresh or dried leaves, it is rich in vitamin C[21, 183]. An essential oil is obtained mainly from the leaves - used as a food flavouring[46].",
20,Medicinal Uses,"Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Aperient: A mild laxative.,Birthing aid: Used in facilitating birth, but not just to cause uterine contrctions.,Carminative: Reduces flatulence and expels gas from the intestines.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Expectorant: Clears phlegm from the chest by inducing coughing.,Galactogogue: Promotes the flow of milk in a nursing mother.,Stomachic: Aids and improves the action of the stomach.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Vitamin C: Plants good for their vitamin C content",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antispasmodic  Aperient  Birthing aid  Carminative  Diuretic  Emmenagogue  Expectorant  Galactogogue  Stomachic  Tonic  Vitamin CParsley is a commonly grown culinary and medicinal herb that is often used as a domestic medicine. Its prime use is as a diuretic where it is effective in ridding the body of stones and in treating jaundice, dropsy, cystitis etc[4, 238]. It should not be used by pregnant women, however, because it is used to stimulate menstrual flow and can therefore provoke a miscarriage[7, 238]. An infusion of the roots and seeds is taken after childbirth to promote lactation and help contract the uterus[238]. Parsley is also a mild laxative and is useful for treating anaemia and convalescents[244]. All parts of the plant can be used medicinally, they are antidandruff, antispasmodic, aperient, carminative, digestive, diuretic, emmenagogue, expectorant, galactofuge, kidney, stomachic and tonic[4, 7, 9, 21, 165, 201, 238]. Caution is advised on the internal use of this herb, especially in the form of the essential oil. Excessive doses can cause liver and kidney damage, nerve inflammation and gastro-intestinal haemorrhage[238]. It should not be prescribed for pregnant women or people with kidney diseases[238]. A poultice of the leaves has been applied externally to soothe bites and stings[4, 7], it is also said to be of value in treating tumours of a cancerous nature[4]. It has been used to treat eye infections, whilst a wad of cotton soaked in the juice will relieve toothache or earache[244]. It is also said to prevent hair loss and to make freckles disappear[244]. If the leaves are kept close to the breasts of a nursing mother for a few days, the milk flow will cease[7].",
22,Other Uses,"Essential: Essential oils that are used in perfumery, medicines, paint solvents, insect repellents etc.,Repellent: Plants that are said to deter but not necessarily kill various mammals, birds, insects etc.",
23,Other Uses Description,"A good companion plant, repelling insects from nearby plants[20, 54]. Dynamic accumulator.",
24,Cultivation Details,,
