,Attributes,Description
0,Latin Name,Senecio cineraria
1,Common Name,"Cineraria, Dusty miller, Silver Groundsel"
2,Family,Asteraceae or Compositae
3,USDA hardiness,8-10
4,Known Hazards,"The plant contains pyrrolizidine alkaloids which are highly toxic to the liver, so the plant should not be used internally[254]."
5,Habitats,"Maritime cliffs in S.W. England[17], mainly on limestone[45]."
6,Range,S. Europe. Naturalized in Britain.
7,Edibility Rating,(0 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,"Bloom Color: White, Yellow. Main Bloom Time: Early summer, Late summer, Mid summer. Form: Rounded."
14,Physical Characteristics,"Senecio cineraria is an evergreen Shrub growing to 0.6 m (2ft) by 1 m (3ft 3in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 8. It is in leaf all year, in flower from June to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure."
15,Synonyms,S. bicolor cineraria. (DC.)Chater. Cineraria maritima.
16,Plant Habitats,Hedge;
17,Edible Uses Description,None known
18,Medicinal Uses,Ophthalmic: Treats eye complaints.
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.OphthalmicThe fresh juice of the leaves is ophthalmic. Applied to the eyes it has a mildly irritating effect that increases blood flow tot he area, helping to strengthen resistance and clear away infections[254]. One or two drops put into the eyes is said to be of use in removing cataracts and also in the treatment of conjunctivitis[4, 61, 100, 254]. This remedy should only be used under the supervision of a trained practitioner[254]. The plant contains pyrrolizidine alkaloids which are highly toxic to the liver so the plant should not be used internally[254]."
20,Other Uses,"Hedge: Plants that can be grown as hedges.,Hedge: Plants that can be grown as hedges."
21,Other Uses Description,"The plant is very tolerant of maritime exposure and can be grown as a dwarf windbreak hedge. It is fairly slow growing, though, and apt to be short-lived[K]."
22,Cultivation Details,
23,Cultivation Details Description,"Landscape Uses:Border, Container, Ground cover, Massing, Seashore, Specimen. Succeeds in a sunny position in most well-drained moderately fertile soils[200]. Requires a well-drained sandy soil[187]. Established plants are drought resistant[190]. Plants are fairly tolerant of maritime exposure[K]. A very ornamental plant, it is not fully hardy in the colder areas of Britain[166], tolerating temperatures down to about -10°c[187]. Plants quickly become straggly if unpruned and also tend to be fairly short-lived and are best replaced every few years. Special Features:Attractive foliage, Not North American native."
24,Plant Propagation,"Seed - sow spring in a greenhouse. Only just cover the seed and do not allow the compost to dry out. Prick out the seedlings into individual pots when they are large enough to handle and grow them on in the greenhouse for their first winter. Plant them out into their permanent positions in early summer. Cuttings of half-ripe wood, 5 - 8cm with a heel, July/August in a frame. Overwinter in a cold frame and plant out in late spring. Cuttings of mature wood, November in a greenhouse. Division in spring."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
