,Attributes,Description,age
0,Latin Name,Grewia oppositifolia,
1,Common Name,,
2,Family,Tiliaceae,
3,USDA hardiness,8-11,
4,Known Hazards,None known,
5,Habitats,Foothills of the N.W. Himalayas to 1800 metres[146].,
6,Range,E. Asia - Himalayas.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Half Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Grewia oppositifolia is a deciduous Shrub.  See above for USDA hardiness. It is hardy to UK zone 9. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,G. optiva. Drummond.,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;,
17,Edible Parts,Fruit: ,
18,Edible Uses,,
19,Edible Uses Description,"Fruit - raw or cooked. A pleasant acid taste[2, 11, 158]. The fruit is about the size of a pea[200].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,"Fibre: Used for making cloth, rope, paper etc.,Paper: Related to the entry for Fibre, these plants have been specifically mentioned for paper making.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
23,Other Uses Description,"A fibre is obtained from the bark, it is used in paper and rope making but is not very durable[146, 158]. The fibres are 1 - 1.6mm long[189].  - tough and elastic but with a very unpleasant odour when first cut. It is used for making oar shafts, tool handles etc[11, 146, 158].",
24,Cultivation Details,,
25,Cultivation Details Description,"Succeeds in most soils[200]. This species is not very hardy in Britain, preferring hotter summers than are usually experienced here[11]. Plants are often cultivated in the Himalayas[158].",
26,Plant Propagation,"Seed - we have no information for this species but suggest sowing the seed in late winter in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Layering.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
