,Attributes,Description,age
0,Latin Name,Delphinium nudicaule,
1,Common Name,"Red Larkspur, Larkspur",
2,Family,Ranunculaceae,
3,USDA hardiness,3-7,
4,Known Hazards,All parts of the plant are toxic[172]. The plant is most toxic when it is young[200].,
5,Habitats,"Dry slopes among shrubs and in woods, below 2150 metres[71]. Moist talus and cliff faces from sea level to 2600 metres[270].",
6,Range,"South-western N. America - California, oregon",
7,Edibility Rating,(0 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Frost Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/DelphiniumNudicaule.gif, https://pfaf.org/../Admin/PlantImages/DelphiniumNudicaule2.gif",
13,Summary,"Bloom Color: Orange.Main Bloom Time: Early summer, Late summer, Late spring, Mid summer. Form: Irregular or sprawling, Upright or erect.",
14,Physical Characteristics,"Delphinium nudicaule is a PERENNIAL growing to 0.3 m (1ft) by 0.3 m (1ft in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 8.  It is in flower from June to August. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Sunny Edge; Cultivated Beds;,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Narcotic: Relieves pain, induces drowsiness and gives a sense of well-being.",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.NarcoticThe root is considered by some native North American Indians to be highly narcotic[213, 257].",
20,Other Uses,,
21,Other Uses Description,A blue dye is obtained from the flowers[207]. An ink can be made from the dye[207]. A parasiticide is obtained from the leaves[172]. It is quite toxic and so is for external use only.,
22,Cultivation Details,,
23,Cultivation Details Description,"Landscape Uses:Border, Container, Foundation, Massing, Rock garden, Seashore, Specimen. Prefers a rich well-drained soil[111, 200]. Dislikes water-logged soils[200]. Requires an open sunny position[188]. Plants can flower in their first year from spring-sown seed, they are reliably perennial in their native environment, but often die overwinter in most parts of Britain[200]. A greedy plant, inhibiting the growth of nearby plants, especially legumes[54]. Slugs and snails are very attracted to this plant[200]. Special Features: Attracts birds, Attractive foliage, North American native, All or parts of this plant are poisonous, Suitable for cut flowers, Suitable for dried flowers, Extended bloom season in Zones 9A and above.",
24,Plant Propagation,"Seed - sow March/April in a cold frame or May outdoors[111]. Keep moist and in a shady position until germination takes place[175]. The seed has a limited viability so it should be stored in a sealed container at about 3°c[200]. Temperatures above 15°c inhibit germination[175]. The seed usually germinates in 2 - 9 weeks at 15°c[175]. When they are large enough to handle, prick the seedlings out into individual pots and plant them out into their permanent positions in the summer. Cuttings of basal shoots in April/May, taken before they become hollow at the base, and planted in a cold frame[111]. Division in spring[111] or early autumn[200].",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
