,Attributes,Description
0,Latin Name,Cuscuta japonica
1,Common Name,Japanese Dodder
2,Family,Convolvulaceae
3,USDA hardiness,5-9
4,Known Hazards,None known
5,Habitats,Parasitic on shrub branches[147] in lowland and low mountains all over Japan[58].
6,Range,"E. Asia - China, Japan, Korea."
7,Edibility Rating,(1 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,
14,Physical Characteristics,"Cuscuta japonica is a ANNUAL CLIMBER growing to 1 m (3ft 3in).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from August to September. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,C. systyla.
16,Plant Habitats,Woodland Garden Dappled Shade;
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,"Young growth, boiled and seasoned[177]."
20,Medicinal Uses,"Aphrodisiac: Increases the sexual appetite.,Demulcent: Soothes, lubricates and softens irritated tissues, especially the mucous membranes.,Diaphoretic: Induces perspiration.,Enuresis: Treats bed wetting.,Hepatic: Acts on the liver (for better or worse!).,Ophthalmic: Treats eye complaints.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Aphrodisiac  Demulcent  Diaphoretic  Enuresis  Hepatic  Ophthalmic  TonicA sweet, pungent herb that acts mainly as a liver and kidney stimulant[238], the seed of Japanese dodder is aphrodisiac, demulcent, diaphoretic, enuresis, hepatic and tonic[147, 176, 178, 218, 238]. A decoction of the seed is used to treat a variety of complaints including diarrhoea, vaginal discharge, enuresis, backache, constipation and impotence[218]. The young shoots are used to treat sore eyes[218]."
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"This is a parasitic species that is devoid of leaves, roots or chlorophyll and so is totally dependant upon its host[238]. It must be grown next to the host plant, which it penetrates with suckers in order to obtain nutriment[238]. Plants are hardy to at least -15°c[238]. A climbing plant, supporting itself by twining around other plants[238]."
26,Plant Propagation,"Seed - best sown as soon as it is ripe in the autumn, by lodging it among the stems of a host plant[238]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
