,Attributes,Description,age
0,Latin Name,Phytolacca dodecandra,
1,Common Name,"Endod, Pokeberry",
2,Family,Phytolaccaceae,
3,USDA hardiness,10-12,
4,Known Hazards,"Very poisonous[328 ]. Eating the fruits or leaves may cause acute poisoning, resulting in nausea, bloody diarrhoea, intense congestion of the stomach and intestines, vomiting, weakness, weak and irregular pulse, dilated pupils, swelling of the mucous membrane in the mouth and stupor; death may occur within a few days[299 ]. Although the solutions of crushed fruits kill a range of aquatic life forms, including small fish, leeches, mosquito larvae, other stages of the bilharzia life-cycle (miracidia and cercariae), zebra mussels and tadpoles, the active ingredients are easily biodegradable and are eliminated from the water within 48 hours. Insect larvae and tadpoles are not affected at the concentrations that kill fish and snails[299 ].",
5,Habitats,"Found in a wide range habitats, including dry or moist forest; woodland; bushland; thickets; grassland; often on or near river banks; on old forest land; plantations; at elevations of 500 - 2,400 metres[328 ].",
6,Range,"Tropical Africa - Guinea to Eritrea, south to Mozambique.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full shade,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Phytolacca_dodecandra_Dictionnaire.JPEG, https://pfaf.org/../Admin/PlantImages/Phytolacca_dodecandra.JPEG",
13,Summary,"Phytolacca dodecandra, commonly known as African Soapberry, Endod, or Gopo Berry, is a native to Tropical Africa, Southern Africa, and Madagascar. It is an evergreen shrub growing up to 4 m in height. The leaves are alternate, oval, and taper to the tip.The flowering stalks are long and erect, and are white to creamy-green. Medicinally used as treatment for edema, diarrhea, abdominal pain, asthma, tuberculosis, eczema, psoriasis, scabies, ringworm, leprosy, boils, vitiligo, conjunctivitis, river blindness, otitis, malaria, rabies, sore throat, jaundice, epilepsy, etc. It is also used as a laxative and anti-inflammatory. Stems and young leaves are cooked and used as a vegetable. The fruits are fleshy, and sometimes eaten. The leaf and fruit extracts are added to drinks and food as a stimulant. The plant is sometimes grown as a hedge. The fruits yield a red dye while the leaves produce yellow dye. Ashes of burnt plants can be made into soaps. Unripe fruits show molluscicidal activities due to its saponins content.",
14,Physical Characteristics,"Phytolacca dodecandra is an evergreen Shrub growing to 4 m (13ft) by 2 m (6ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Insects. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers dry or  moist soil.",
15,Synonyms,Phytolacca abyssinica Hoffm. Pircunia abyssinica (Hoffm.) Moq.,
16,Plant Habitats,,
17,Edible Parts,"Fruit: ,Leaves: ,Stem: this often intergrades into leaves.",
18,Edible Uses,,
19,Edible Uses Description,"Young leaves and stems - cooked[46 ]. There is considerable difference in opinion about the edibility of the leaves, with them being eaten in soups and as a vegetable in some parts of Africa, whilst in other areas they are considered poisonous and are said to have caused the death of people eating them[299 ]. The fruits are eaten in parts of Africa[299 ]. The fleshy fruit, which is up to 15 mm in diameter, consists of 4 - 5 one-seeded berries[299 ]. The leaf or fruit extract is sometimes added to drinks and foods as a stimulant, and is used to curdle milk[299 ].",
20,Medicinal Uses,"Abortifacient: Causes an abortion.,Anthelmintic: Expels parasites from the gut.,Antiasthmatic: Treats asthma.,Antibacterial: Kills bacteria.,Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antifungal: An agent that inhibits or destroys fungi. Used in the treatment of various fungal problems such as candida.,Antiinflammatory: Reduces inflammation of joints, injuries etc.,Antirheumatic: Treats rheumatism.,Antitumor: Preventing, or effective against, tumors, it is used in the treatment of cancer. Probably synonymous with Cytotoxic.,Antiviral: Treats virus diseases,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Eczema: Used in the treatment of eczema - a chronic health condition that affects the skin, causing redness, dryness, itching and infections.,Emetic: Induces vomiting.,Epilepsy: Used in the treatment of Epilepsy - a disorder in which nerve cell activity in the brain is disturbed, causing seizures.,Laxative: Stimulates bowel movements in a fairly gentle manner.,Leprosy: Used to treat leprosy - a chronic bacterial infection of the skin and superficial nerves (in the skin) caused by Mycobacterium leprae.,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Ophthalmic: Treats eye complaints.,Parasiticide: Treats external parasites such as ringworm This should perhaps be joined with Parasiticide in ,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain.,Rubefacient: A counter-irritant and external stimulant, it produces inflammation and redness of the skin.,Skin: Plants used in miscellaneous treatments for the skin.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Abortifacient  Anthelmintic  Antiasthmatic  Antibacterial  Antidiarrhoeal  Antifungal  Antiinflammatory  Antirheumatic  Antitumor  Antiviral  Diaphoretic  Diuretic  Eczema  Emetic  Epilepsy  Laxative  Leprosy  Malaria  Ophthalmic  Parasiticide  Purgative  Rubefacient  Skin  Stimulant  TonicVarious parts of the plant are widely used in traditional medicine in Africa to treat a wide range of ailments, despite the toxicity of the plant[299 ]. A number of studies into the plant have been carried out and the presence of a range of medically active compounds have been shown. The leaves, fruits and roots contain numerous saponins (triterpenoid glycosides). These compounds cause haemolysis of red blood cells. On a dry weight basis, the fruit pulp contains 25% saponins; lipids (palmitic acid, oleic acid, stearic acid and a non saponifiable bright orange, waxy material); sugars; starches; pectins and gums; and a water insoluble fraction[299 ]. The roots contain saponins of the phytolaccoside or esculentoside types. These compounds have shown anti-inflammatory activity[299 ]. The aqueous extract from the roots has shown fungicidal activity against Trichophyton mentagrophytes[299 ]. Hydroalcoholic extracts of the aerial parts of the plant showed significant activity against Staphylococcus aureus, Pseudomonas aeruginosa and Histoplasma capsulatum var. Farciminosum, which causes epizootic lymphangitis[299 ]. The leaf extract showed moderate activity against coxsackie virus in vitro[299 ]. Butanol extracts of the fruits inhibit the growth of Trichomonas vaginalis, but fermented fruits were inactive[299 ]. These extracts also showed spermatocidal properties in vitro and blastocidal activity when injected directly into the uterus of rabbits. Oral administration of a water extract of the aerial parts did not show a significant effect on reproduction in mice[299 ]. The leaves and stems produce the antiviral protein dodecandrin, which is a ribosome-inactivating protein (RIP), similar to pokeweed antiviral protein (PAP), isolated from Phytolacca americana[299 ]. An extract of the roots, leaves, fruits and seeds is abortifacient, anthelmintic, diuretic, emetic, laxative, purgative and sudorific[299 ]. It is used to treat oedema and intestinal problems such as diarrhoea and abdominal pain[299 ]. The leaves and the leaf-sap are cicatrizing, haemostatic, laxative and rubefacient[299 ]. A decoction is given to newborn babies as a gentle laxative[299 ]. The mashed leaves are eaten with banana as a stimulant and tonic, especially after childbirth[299 ]. The boiled leaves, with chicken, are given to children with asthma and tuberculosis[299 ]. The sap, or the fresh, dried or powdered leaves, are applied to wounds and skin ailments such as ringworm, scabies, eczema, psoriasis, leprosy, boils and vitiligo[299 ]. The leaf sap is used as eye drops to cure conjunctivitis and river blindness, and as ear drops to treat otitis[299 ]. The ground leaves are applied to tumours[299 ]. An infusion of the fruit or the root decoction is widely taken to induce abortion, to treat venereal diseases, bilharzia, rabies, malaria, sore throat and other respiratory problems, rheumatic pain and jaundice[299 ]. The crushed roots and fruits are sometimes applied to wounds and skin ailments such as ringworm, scabies, eczema, psoriasis, leprosy, boils and vitiligo[299 ]. The root decoction is drunk to cause vomiting as part of the treatment of enlarged glands[299 ]. The macerated leaves or root bark are used to treat epilepsy[299 ]. An infusion of the root is taken to treat infertility[299 ].",
22,Other Uses,"Dye: Plants that provide dyes.,Hedge: Plants that can be grown as hedges.,Insecticide: Kills insects.,Parasiticide: Kills external body parasites such as hair lice.,Soap: Plants used directly as a soap substitute.",
