,Attributes,Description,age
0,Latin Name,Reseda lutea,
1,Common Name,"Wild Mignonette, Yellow mignonette",
2,Family,Resedaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Waste places, disturbed ground and arable land, especially on calcareous sub-strata[17].",
6,Range,"Europe, including Britain, from Denmark south and east to N. Africa and W. Asia.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ResedaLutea.jpg, https://pfaf.org/../Admin/PlantImages/ResedaLutea2.jpg",
13,Summary,,
14,Physical Characteristics,"Reseda lutea is a BIENNIAL/PERENNIAL growing to 0.8 m (2ft 7in) by 0.5 m (1ft 8in).  It is not frost tender.  It is in flower from June to August, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, insects. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds; East Wall. In. South Wall. In. West Wall. In.,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,Young leaves - raw[177].,
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,Easily grown in any well-drained neutral to slightly alkaline soil in a sunny position or in some shade if the summers are long and hot[200]. Plants can sometimes be established on old mortared walls[219]. A good plant for bees and butterflies[200].,
26,Plant Propagation,Seed - sow in situ in the spring and only just cover the seed. An autumn sowing usually succeeds in areas where winter temperatures do not fall below about -10°c[200].,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
