,Attributes,Description
0,Latin Name,Physalis angulata
1,Common Name,Cutleaf Ground Cherry
2,Family,Solanaceae
3,USDA hardiness,Coming soon
4,Known Hazards,"Although no specific mention has been seen for this species, it belongs to a genus where many of the members have poisonous leaves and stems, though the full ripe fruits are usually edible[19, 65]."
5,Habitats,"Borders of woods and thickets, cultivated soil and waste places[43]. Rich soils[235]."
6,Range,"Southern N. America - Pennsylvania to Illinois, Minnesota, Missouri and Texas."
7,Edibility Rating,(3 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(1 of 5)
11,Care (info),"Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PhysalisAngulata.jpg, https://pfaf.org/../Admin/PlantImages/PhysalisAngulata2.jpg"
13,Summary,
14,Physical Characteristics,"Physalis angulata is a ANNUAL growing to 0.8 m (2ft 7in). It is in leaf from May to October, in flower from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Fruit: ,Leaves: "
18,Edible Uses,
19,Edible Uses Description,"Edible fruit - raw or cooked[105, 177, 178]. Juicy and sub-acid[183]. The fruit is up to 30mm in diameter[235]. The plant conveniently wraps up each fruit in its own 'paper bag' (botanically, the calyx) to protect it from pests and the elements. This calyx is toxic and should not be eaten. Young leaves - cooked as a potherb[105, 177, 183]. Some caution is advised, see the notes above on toxicity."
20,Medicinal Uses,"Diuretic: Acts on the kidneys, promoting the flow of urine.,Expectorant: Clears phlegm from the chest by inducing coughing.,Febrifuge: Reduces fevers."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Diuretic  Expectorant  FebrifugeThe plant is diuretic, expectorant, febrifuge[178, 240]. The leaves have been used to treat stomach disorders[240]."
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,Succeeds in any well-drained soil in full sun or light shade[200]. This species is cultivated for its edible fruit in Europe[50].
26,Plant Propagation,Seed - sow March/April in a greenhouse only just covering the seed. Germination usually takes place quickly and freely. Prick out the seedlings into individual pots of fairly rich soil when they are large enough to handle and plant them out after the last expected frosts. Consider giving them some protection such as a cloche until they are growing away well. Diurnal temperature fluctuations assist germination[170].
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
